年,区分00,区分01,在留資格,罪種00,罪種01,検挙人員,推定検挙人員,対推定値倍率,日本人_対推定値倍率,対日本人倍率_年齢調整後
2015,計,計,計,凶悪犯,強盗,1967.0,1972.0,0.9974645030425964,0.957551036865619,1.0416828603806094
2015,計,計,計,凶悪犯,放火,591.0,591.0,1.0,1.0140797708865437,0.98611571664206
2015,計,計,計,凶悪犯,殺人,913.0,913.0,1.0,0.9569572557222554,1.0449787532518977
2016,計,計,計,凶悪犯,不同意性交等,871.0,875.0,0.9954285714285714,0.980056407272069,1.0156849789894136
2016,計,計,計,凶悪犯,強盗,1984.0,1984.0,1.0,0.9545164326227314,1.0476509003122063
2016,計,計,計,凶悪犯,放火,577.0,577.0,1.0,1.0142685404705225,0.9859321866929804
2016,計,計,計,凶悪犯,殺人,815.0,816.0,0.9987745098039216,0.939021320940554,1.0636334740552182
2017,計,計,計,凶悪犯,不同意性交等,907.0,910.0,0.9967032967032967,0.9765057416550714,1.0206834985055926
2017,計,計,計,凶悪犯,強盗,1702.0,1704.0,0.9988262910798122,0.9590500730920574,1.041474599818874
2017,計,計,計,凶悪犯,放火,579.0,579.0,1.0,1.010627632216437,0.9894841266182984
2017,計,計,計,凶悪犯,殺人,874.0,874.0,1.0,0.9626751866188173,1.0387719699229787
2018,計,計,計,凶悪犯,不同意性交等,1087.0,1088.0,0.9990808823529411,0.9880170575380031,1.0111980099235407
2018,計,計,計,凶悪犯,強盗,1732.0,1732.0,1.0,0.9566503504407291,1.0453139953790846
2018,計,計,計,凶悪犯,放火,537.0,537.0,1.0,1.0155951581314497,0.9846443161858485
2018,計,計,計,凶悪犯,殺人,836.0,836.0,1.0,0.9641086763504348,1.0372274667057548
2019,計,計,計,凶悪犯,不同意性交等,1178.0,1178.0,1.0,0.9975595745633252,1.0024463956829275
2019,計,計,計,凶悪犯,強盗,1602.0,1604.0,0.9987531172069826,0.9657168694942148,1.0342090407202582
2019,計,計,計,凶悪犯,放火,519.0,519.0,1.0,0.9976590580461486,1.0023464348215672
2019,計,計,計,凶悪犯,殺人,923.0,924.0,0.9989177489177489,0.9531196952133562,1.0480506844359572
2020,計,計,計,凶悪犯,不同意性交等,1177.0,1177.0,1.0,0.982939505943467,1.017356606335766
2020,計,計,計,凶悪犯,強盗,1651.0,1654.0,0.998186215235792,0.9577555324769781,1.042213990301106
2020,計,計,計,凶悪犯,放火,582.0,582.0,1.0,1.0100231575535508,0.990076309163219
2020,計,計,計,凶悪犯,殺人,878.0,878.0,1.0,0.9381213389029129,1.0659601892964625
2021,計,計,計,凶悪犯,不同意性交等,1241.0,1251.0,0.9920063948840927,0.9623099885847204,1.0308595012539017
2021,計,計,計,凶悪犯,強盗,1460.0,1460.0,1.0,0.9479892276889007,1.0548643073064197
2021,計,計,計,凶悪犯,放火,534.0,534.0,1.0,0.9962662346534735,1.0037477585977057
2021,計,計,計,凶悪犯,殺人,848.0,848.0,1.0,0.9377473879391022,1.0663852684225665
2022,計,計,計,凶悪犯,不同意性交等,1337.0,1339.0,0.9985063480209111,0.9894947632287854,1.0091072587011176
2022,計,計,計,凶悪犯,強盗,1322.0,1322.0,1.0,0.9317576022229573,1.073240505485796
2022,計,計,計,凶悪犯,放火,532.0,532.0,1.0,1.0001232429557851,0.9998767722311693
2022,計,計,計,凶悪犯,殺人,785.0,785.0,1.0,0.956119670150417,1.0458941816798726
2023,計,計,計,凶悪犯,不同意性交等,1872.0,1875.0,0.9984,0.9877701223585615,1.0107614893392978
2023,計,計,計,凶悪犯,強盗,1601.0,1601.0,1.0,0.951528237760824,1.0509409603578783
2023,計,計,計,凶悪犯,放火,576.0,576.0,1.0,1.0114572796048351,0.9886725026989659
2023,計,計,計,凶悪犯,殺人,808.0,808.0,1.0,0.946847937774384,1.0561357955223019
2024,計,計,計,凶悪犯,不同意性交等,3082.0,3086.0000000000005,0.9987038237200258,1.01047142195897,0.9883543482940558
2024,計,計,計,凶悪犯,強盗,1777.0,1780.0,0.998314606741573,0.9564834546902852,1.0437343185040593
2024,計,計,計,凶悪犯,放火,511.0,511.0,1.0,0.9987428543290361,1.001258728075515
2024,計,計,計,凶悪犯,殺人,922.0,923.0,0.9989165763813651,0.9488141646129652,1.0528052949007538
2013,外国人,計,計,計,計,10477.0,5365.019194665458,1.9528355108994733,0.9798266917422765,1.9930417566264125
2013,日本人,計,計,計,計,251934.0,257120.9808053138,0.9798266917422765,0.9798266917422765,1.0
2014,外国人,計,計,計,計,10468.0,5397.560632494092,1.9393946104062516,0.979157200316481,1.9806774742394835
2014,日本人,計,計,計,計,240596.0,245717.4393674837,0.979157200316481,0.979157200316481,1.0
2015,外国人,計,計,計,計,10964.0,5620.350857461441,1.9507678929767278,0.9767871423324501,1.9971269158176355
2015,日本人,計,計,計,計,228309.0,233734.64914252004,0.9767871423324501,0.9767871423324501,1.0
2016,外国人,計,計,計,計,10678.0,5838.644818701623,1.8288490448669792,0.9777300531366304,1.870505093916154
2016,日本人,計,計,計,計,215626.0,220537.35518127505,0.9777300531366304,0.9777300531366304,1.0
2017,外国人,計,計,計,計,10507.0,6078.17441907637,1.7286440426954097,0.9784524143151294,1.7667124301649142
2017,日本人,計,計,計,計,204423.0,208924.82558090112,0.9784524143151294,0.9784524143151294,1.0
2018,外国人,計,計,計,計,10003.0,6340.1043644749925,1.5777342808501738,0.9813525757600141,1.6077140059761788
2018,日本人,計,計,計,計,196029.0,199753.89563550512,0.9813525757600141,0.9813525757600141,1.0
2019,外国人,計,計,計,計,9536.0,6414.982172894889,1.486520109173848,0.9828777953840795,1.5124160054841407
2019,日本人,計,計,計,計,183004.0,186192.0178270865,0.9828777953840795,0.9828777953840795,1.0
2020,外国人,計,計,計,計,9470.0,5521.0966978113565,1.7152389313800729,0.977364267167829,1.754963823621699
2020,日本人,計,計,計,計,173053.0,177060.9033021708,0.977364267167829,0.977364267167829,1.0
2021,外国人,計,計,計,計,9328.0,5046.70347164228,1.8483352652706015,0.9743679840010853,1.8969581263135415
2021,日本人,計,計,計,計,165637.0,169994.29652833863,0.9743679840010853,0.9743679840010853,1.0
2022,外国人,計,計,計,計,8611.0,5247.617558120741,1.6409351300142654,0.9789573991734483,1.6762068823421092
2022,日本人,計,計,計,計,160707.0,164161.38244185894,0.9789573991734483,0.9789573991734483,1.0
2023,外国人,計,計,計,計,9626.0,6802.365315029112,1.415096007668445,0.9834323656130634,1.4389357694021856
2023,日本人,計,計,計,計,173543.0,176466.63468495343,0.9834323656130634,0.9834323656130634,1.0
2024,外国人,計,計,計,計,10354.0,8298.933246961386,1.2476302305228286,0.9882030111889083,1.2625242145556743
2024,日本人,計,計,計,計,181362.0,183527.06675301783,0.9882030111889083,0.9882030111889083,1.0
2013,外国人,計,計,その他の刑法犯,計,1834.0,1071.832023924845,1.7110890130752399,0.9834684528143339,1.739851449407164
2013,外国人,計,計,凶悪犯,計,245.0,117.54585175328918,2.0842930341278025,0.970977927153188,2.1465915710759207
2013,外国人,計,計,知能犯,計,834.0,339.73092199871127,2.454883986106992,0.9624319980827247,2.5507090277519904
2013,外国人,計,計,窃盗犯,計,5128.0,2498.998476309273,2.0520220594825864,0.9804907254488346,2.0928520854118653
2013,外国人,計,計,粗暴犯,計,2268.0,1189.1902913357712,1.9071800505976582,0.9781608492670107,1.9497611788764722
2013,外国人,計,計,風俗犯,計,168.0,147.72162934356749,1.137274214659991,0.9958596196912044,1.1420025394870779
2013,日本人,計,計,その他の刑法犯,計,46472.0,47253.16797606858,0.9834684528143339,0.9834684528143339,1.0
2013,日本人,計,計,凶悪犯,計,4398.0,4529.454148246711,0.970977927153188,0.970977927153188,1.0
2013,日本人,計,計,知能犯,計,12688.0,13183.269077998191,0.9624319980827247,0.9624319980827247,1.0
2013,日本人,計,計,窃盗犯,計,133786.0,136448.00152368337,0.9804907254488346,0.9804907254488346,1.0
2013,日本人,計,計,粗暴犯,計,48991.0,50084.80970866052,0.9781608492670107,0.9781608492670107,1.0
2013,日本人,計,計,風俗犯,計,5599.0,5622.278370656433,0.9958596196912044,0.9958596196912044,1.0
2014,外国人,計,計,その他の刑法犯,計,1663.0,1019.0730021929396,1.6318752399694587,0.9845809617785489,1.6574312355396719
2014,外国人,計,計,凶悪犯,計,242.0,120.7640785542996,2.003907146040854,0.971691131918229,2.0622881903685926
2014,外国人,計,計,知能犯,計,730.0,342.506503403944,2.1313463912218196,0.9696856097211438,2.197976715189925
2014,外国人,計,計,窃盗犯,計,5230.0,2481.474033880176,2.107618265834549,0.9785787338827563,2.153754412250556
2014,外国人,計,計,粗暴犯,計,2394.0,1280.918821841348,1.8689708974363997,0.9780454760518859,1.9109243314338993
2014,外国人,計,計,風俗犯,計,209.0,152.82419262138407,1.3675845192769267,0.9891087977149516,1.3826431656824134
2014,日本人,計,計,その他の刑法犯,計,41948.0,42604.92699780123,0.9845809617785489,0.9845809617785489,1.0
2014,日本人,計,計,凶悪犯,計,4333.0,4459.235921445701,0.971691131918229,0.971691131918229,1.0
2014,日本人,計,計,知能犯,計,12395.0,12782.493496592651,0.9696856097211438,0.9696856097211438,1.0
2014,日本人,計,計,窃盗犯,計,126245.0,129008.52596611346,0.9785787338827563,0.9785787338827563,1.0
2014,日本人,計,計,粗暴犯,計,50210.0,51337.08117815202,0.9780454760518859,0.9780454760518859,1.0
2014,日本人,計,計,風俗犯,計,5465.0,5525.175807378616,0.9891087977149516,0.9891087977149516,1.0
2015,外国人,計,計,その他の刑法犯,計,1798.0,1031.9415533921,1.7423467386207925,0.9797633476201807,1.7783342710797527
2015,外国人,計,計,凶悪犯,計,252.0,127.34525448464606,1.9788723264154573,0.9685507698498127,2.043127100835725
2015,外国人,計,計,知能犯,計,729.0,372.42295697974834,1.9574518335604152,0.9717977719592977,2.0142584085307
2015,外国人,計,計,窃盗犯,計,5316.0,2537.853567501738,2.094683502654989,0.9768925384859262,2.144231243593603
2015,外国人,計,計,粗暴犯,計,2640.0,1385.3096399455385,1.905711130476063,0.9748866577499337,1.9548027612507273
2015,外国人,計,計,風俗犯,計,229.0,165.4778851576701,1.383870719533338,0.9887561967984079,1.3996076323104834
2015,日本人,計,計,その他の刑法犯,計,37912.0,38695.05844660065,0.9797633476201807,0.9797633476201807,1.0
2015,日本人,計,計,凶悪犯,計,4147.0,4281.654745515354,0.9685507698498127,0.9685507698498127,1.0
2015,日本人,計,計,知能犯,計,12287.0,12643.577043017363,0.9717977719592977,0.9717977719592977,1.0
2015,日本人,計,計,窃盗犯,計,118506.0,121309.146432494,0.9768925384859262,0.9768925384859262,1.0
2015,日本人,計,計,粗暴犯,計,49871.0,51155.690360050365,0.9748866577499337,0.9748866577499337,1.0
2015,日本人,計,計,風俗犯,計,5586.0,5649.52211484233,0.9887561967984079,0.9887561967984079,1.0
2016,外国人,計,計,その他の刑法犯,計,1773.0,1032.542705682626,1.7171202607332825,0.9781368943155181,1.755500963834813
2016,外国人,計,計,凶悪犯,計,276.0,136.56793857085012,2.020972146817709,0.9649047635161316,2.094478360178519
2016,外国人,計,計,知能犯,計,701.0,405.0463564851909,1.7306661046971534,0.9762685635782247,1.7727356685069393
2016,外国人,計,計,窃盗犯,計,5110.0,2579.0824508837954,1.981324791787449,0.9773223654677903,2.0272991407897414
2016,外国人,計,計,粗暴犯,計,2596.0,1504.9838457205433,1.7249354585311907,0.978143271744298,1.76347934741212
2016,外国人,計,計,風俗犯,計,222.0,180.4215213586172,1.2304518791787526,0.9922686291326352,1.2400390812055793
2016,日本人,計,計,その他の刑法犯,計,33888.0,34645.457294312764,0.9781368943155181,0.9781368943155181,1.0
2016,日本人,計,計,凶悪犯,計,3971.0,4115.43206142915,0.9649047635161316,0.9649047635161316,1.0
2016,日本人,計,計,知能犯,計,12175.0,12470.953643509862,0.9762685635782247,0.9762685635782247,1.0
2016,日本人,計,計,窃盗犯,計,110323.0,112882.91754910824,0.9773223654677903,0.9773223654677903,1.0
2016,日本人,計,計,粗暴犯,計,49676.0,50786.016154273646,0.978143271744298,0.978143271744298,1.0
2016,日本人,計,計,風俗犯,計,5593.0,5636.578478641383,0.9922686291326352,0.9922686291326352,1.0
2017,外国人,計,計,その他の刑法犯,計,1749.0,1039.5453702503387,1.6824662492401015,0.9771013705533754,1.7218952914652519
2017,外国人,計,計,凶悪犯,計,252.0,143.62513228257703,1.7545675745955067,0.9711027185675521,1.8067785632230777
2017,外国人,計,計,知能犯,計,826.0,431.01651566038015,1.9163998825763036,0.9668097712872913,1.982189195320863
2017,外国人,計,計,窃盗犯,計,4872.0,2651.5965508021227,1.8373835938676994,0.9788678163790062,1.8770497539335647
2017,外国人,計,計,粗暴犯,計,2581.0,1623.754144401189,1.5895263509561823,0.980369521261117,1.6213543123122238
2017,外国人,計,計,風俗犯,計,227.0,188.6367056797625,1.2033713119723612,0.9919893373502278,1.213088958382124
2017,日本人,計,計,その他の刑法犯,計,30785.0,31506.454629743384,0.9771013705533754,0.9771013705533754,1.0
2017,日本人,計,計,凶悪犯,計,3810.0,3923.374867717423,0.9711027185675521,0.9711027185675521,1.0
2017,日本人,計,計,知能犯,計,11593.0,11990.983484335406,0.9668097712872913,0.9668097712872913,1.0
2017,日本人,計,計,窃盗犯,計,104334.0,106586.4034491896,0.9788678163790062,0.9788678163790062,1.0
2017,日本人,計,計,粗暴犯,計,48655.0,49629.24585559506,0.980369521261117,0.980369521261117,1.0
2017,日本人,計,計,風俗犯,計,5246.0,5288.363294320237,0.9919893373502278,0.9919893373502278,1.0
2018,外国人,計,計,その他の刑法犯,計,1615.0,1042.513403581709,1.549140753923574,0.9797610580883714,1.5811413825184366
2018,外国人,計,計,凶悪犯,計,265.0,160.5330429883133,1.650750493898579,0.9738455496012682,1.6950844973050019
2018,外国人,計,計,知能犯,計,710.0,455.4054797865077,1.5590501904650889,0.9780462222389528,1.594045511362537
2018,外国人,計,計,窃盗犯,計,4583.0,2697.959522856493,1.698691163145287,0.9807964232341111,1.7319508135479997
2018,外国人,計,計,粗暴犯,計,2595.0,1780.9599805778632,1.4570793438929535,0.9833808748259838,1.4817039676013568
2018,外国人,計,計,風俗犯,計,235.0,202.7329346841055,1.1591604509951599,0.994068845347389,1.166076631835371
2018,日本人,計,計,その他の刑法犯,計,28198.0,28780.48659641321,0.9797610580883714,0.9797610580883714,1.0
2018,日本人,計,計,凶悪犯,計,3927.0,4032.466957011687,0.9738455496012682,0.9738455496012682,1.0
2018,日本人,計,計,知能犯,計,11565.0,11824.594520211214,0.9780462222389528,0.9780462222389528,1.0
2018,日本人,計,計,窃盗犯,計,97757.0,99671.04047713875,0.9807964232341111,0.9807964232341111,1.0
2018,日本人,計,計,粗暴犯,計,49174.0,50005.04001941434,0.9833808748259838,0.9833808748259838,1.0
2018,日本人,計,計,風俗犯,計,5408.0,5440.267065315895,0.994068845347389,0.994068845347389,1.0
2019,外国人,計,計,その他の刑法犯,計,1423.0,1005.6100950501244,1.4150613712057762,0.9828788267369142,1.4397109111645803
2019,外国人,計,計,凶悪犯,計,274.0,178.80361739199785,1.5324074758470885,0.9757311871885198,1.5705221847654378
2019,外国人,計,計,知能犯,計,671.0,457.5439325088295,1.466525840088703,0.9794949352056246,1.4972265678748367
2019,外国人,計,計,窃盗犯,計,4307.0,2670.6128041492293,1.6127384671070168,0.9818702767364047,1.642516842925042
2019,外国人,計,計,粗暴犯,計,2631.0,1889.026459054566,1.3927809149464123,0.9846631094736038,1.414474556369829
2019,外国人,計,計,風俗犯,計,230.0,213.3852647401422,1.077862617552768,0.9962225706585421,1.0819496057394669
2019,日本人,計,計,その他の刑法犯,計,25626.0,26072.3899049453,0.9828788267369142,0.9828788267369142,1.0
2019,日本人,計,計,凶悪犯,計,3948.0,4046.196382608002,0.9757311871885198,0.9757311871885198,1.0
2019,日本人,計,計,知能犯,計,10292.0,10507.456067487892,0.9794949352056246,0.9794949352056246,1.0
2019,日本人,計,計,窃盗犯,計,89815.0,91473.38719584436,0.9818702767364047,0.9818702767364047,1.0
2019,日本人,計,計,粗暴犯,計,48150.0,48899.973540941086,0.9846631094736038,0.9846631094736038,1.0
2019,日本人,計,計,風俗犯,計,5173.0,5192.614735259857,0.9962225706585421,0.9962225706585421,1.0
2020,外国人,計,計,その他の刑法犯,計,1567.0,870.5296717400502,1.8000535201377073,0.9716539704244684,1.8525664227475458
2020,外国人,計,計,凶悪犯,計,296.0,165.88468503181863,1.7843720771644695,0.9677305227116522,1.8438728915613074
2020,外国人,計,計,知能犯,計,641.0,403.9095067661041,1.5869891380674788,0.9765268294323417,1.6251362381820076
2020,外国人,計,計,窃盗犯,計,4204.0,2252.8363431734965,1.8660920544623154,0.9770660367757908,1.909893481325184
2020,外国人,計,計,粗暴犯,計,2504.0,1640.0363233401908,1.5267954522496257,0.9811706042738778,1.556095795776048
2020,外国人,計,計,風俗犯,計,258.0,187.90016775969588,1.373069556435704,0.9854211454326702,1.3933834917179786
2020,日本人,計,計,その他の刑法犯,計,24388.0,25099.47032825489,0.9716539704244684,0.9716539704244684,1.0
2020,日本人,計,計,凶悪犯,計,3992.0,4125.115314968181,0.9677305227116522,0.9677305227116522,1.0
2020,日本人,計,計,知能犯,計,9905.0,10143.0904932308,0.9765268294323417,0.9765268294323417,1.0
2020,日本人,計,計,窃盗犯,計,84234.0,86211.16365682182,0.9770660367757908,0.9770660367757908,1.0
2020,日本人,計,計,粗暴犯,計,45593.0,46467.96367665481,0.9811706042738778,0.9811706042738778,1.0
2020,日本人,計,計,風俗犯,計,4941.0,5014.099832240304,0.9854211454326702,0.9854211454326702,1.0
2021,外国人,計,計,その他の刑法犯,計,1515.0,712.3297551853102,2.1268239729868896,0.9631553740046908,2.208183674606722
2021,外国人,計,計,凶悪犯,計,317.0,156.0362133335175,2.031579677740786,0.9565747119022292,2.1238065908106845
2021,外国人,計,計,知能犯,計,680.0,488.8266510687132,1.3910861826238972,0.9840611484120649,1.413617624137108
2021,外国人,計,計,窃盗犯,計,3975.0,2021.7900635220508,1.9660795013876802,0.9758652764250932,2.0147038211975925
2021,外国人,計,計,粗暴犯,計,2539.0,1479.8179302966655,1.7157516124236958,0.9758345160949081,1.7582403410875298
2021,外国人,計,計,風俗犯,計,302.0,187.9028582360227,1.6072134444099895,0.9772459053513401,1.644635639411723
2021,日本人,計,計,その他の刑法犯,計,21427.0,22246.670244811037,0.9631553740046908,0.9631553740046908,1.0
2021,日本人,計,計,凶悪犯,計,3766.0,3936.9637866664825,0.9565747119022292,0.9565747119022292,1.0
2021,日本人,計,計,知能犯,計,11803.0,11994.173348928538,0.9840611484120649,0.9840611484120649,1.0
2021,日本人,計,計,窃盗犯,計,80351.0,82338.20993646933,0.9758652764250932,0.9758652764250932,1.0
2021,日本人,計,計,粗暴犯,計,43175.0,44244.18206969927,0.9758345160949081,0.9758345160949081,1.0
2021,日本人,計,計,風俗犯,計,5115.0,5234.097141763978,0.9772459053513401,0.9772459053513401,1.0
2022,外国人,計,計,その他の刑法犯,計,1317.0,746.9749377265233,1.7631113622210575,0.9723408692290308,1.8132646873303069
2022,外国人,計,計,凶悪犯,計,288.0,156.78700534652452,1.8368869241648798,0.9651385581385117,1.903236492496717
2022,外国人,計,計,知能犯,計,688.0,535.4715241241539,1.284848902330203,0.987037704149716,1.3017222107407098
2022,外国人,計,計,窃盗犯,計,3625.0,2027.0292967670216,1.788331330870075,0.9790048659018521,1.826682780807915
2022,外国人,計,計,粗暴犯,計,2412.0,1576.1952855485208,1.5302672340887105,0.9804378421381958,1.5607998470881281
2022,外国人,計,計,風俗犯,計,281.0,205.1595086079962,1.3696659828568525,0.9849162239555915,1.3906421171092505
2022,日本人,計,計,その他の刑法犯,計,21199.0,21802.02506226925,0.9723408692290308,0.9723408692290308,1.0
2022,日本人,計,計,凶悪犯,計,3688.0,3821.212994653476,0.9651385581385117,0.9651385581385117,1.0
2022,日本人,計,計,知能犯,計,11843.0,11998.528475872314,0.987037704149716,0.987037704149716,1.0
2022,日本人,計,計,窃盗犯,計,75586.0,77206.970703226,0.9790048659018521,0.9790048659018521,1.0
2022,日本人,計,計,粗暴犯,計,43243.0,44105.8047144459,0.9804378421381958,0.9804378421381958,1.0
2022,日本人,計,計,風俗犯,計,5148.0,5226.840491392003,0.9849162239555915,0.9849162239555915,1.0
2023,外国人,計,計,その他の刑法犯,計,1475.0,964.4777966780877,1.5293249933593946,0.9767582530787996,1.5657149438347433
2023,外国人,計,計,凶悪犯,計,358.0,230.61361486987497,1.5523801584828525,0.9718350610031312,1.5973699867140838
2023,外国人,計,計,知能犯,計,630.0,587.8661501916105,1.0716725223839751,0.9957699900149535,1.0762249647309434
2023,外国人,計,計,窃盗犯,計,4180.0,2663.590380890626,1.5693103676858644,0.9812551804507069,1.5992887466490153
2023,外国人,計,計,粗暴犯,計,2691.0,2046.0775248040145,1.3151994327574466,0.9860267037977319,1.3338375397865891
2023,外国人,計,計,風俗犯,計,292.0,309.7398475948988,0.9427266212834834,1.0025634273682227,0.9403161890297417
2023,日本人,計,計,その他の刑法犯,計,22716.0,23256.522203316767,0.9767582530787996,0.9767582530787996,1.0
2023,日本人,計,計,凶悪犯,計,4499.0,4629.386385130125,0.9718350610031312,0.9718350610031312,1.0
2023,日本人,計,計,知能犯,計,11331.0,11379.13384980586,0.9957699900149535,0.9957699900149535,1.0
2023,日本人,計,計,窃盗犯,計,81318.0,82871.40961910569,0.9812551804507069,0.9812551804507069,1.0
2023,日本人,計,計,粗暴犯,計,47132.0,47799.9224751913,0.9860267037977319,0.9860267037977319,1.0
2023,日本人,計,計,風俗犯,計,6547.0,6530.2601524037145,1.0025634273682227,1.0025634273682227,1.0
2024,外国人,計,計,その他の刑法犯,計,1706.0,1162.147736687922,1.4679717097432354,0.9753378451117392,1.5050904843901118
2024,外国人,計,計,凶悪犯,計,444.0,363.6116425252215,1.221083012954412,0.9851107521691224,1.2395388135452796
2024,外国人,計,計,知能犯,計,708.0,644.6420367446885,1.098283946196336,0.9941880668935232,1.1047044143549969
2024,外国人,計,計,窃盗犯,計,4469.0,3178.8691161050174,1.4058458642914324,0.9845737478138575,1.4278725869067355
2024,外国人,計,計,粗暴犯,計,2641.0,2348.842201263224,1.1243837489720048,0.9932288802321324,1.13204898825457
2024,外国人,計,計,風俗犯,計,386.0,600.8205136353124,0.6424547618463894,1.02003407980466,0.6298365658228023
2024,日本人,計,計,その他の刑法犯,計,23367.0,23957.852263307766,0.9753378451117392,0.9753378451117392,1.0
2024,日本人,計,計,凶悪犯,計,5848.0,5936.388357474779,0.9851107521691224,0.9851107521691224,1.0
2024,日本人,計,計,知能犯,計,10838.0,10901.35796325218,0.9941880668935232,0.9941880668935232,1.0
2024,日本人,計,計,窃盗犯,計,83810.0,85123.13088388888,0.9845737478138575,0.9845737478138575,1.0
2024,日本人,計,計,粗暴犯,計,46816.0,47135.15779873256,0.9932288802321324,0.9932288802321324,1.0
2024,日本人,計,計,風俗犯,計,10683.0,10473.1794863617,1.02003407980466,1.02003407980466,1.0
2013,外国人,計,計,凶悪犯,不同意性交等,30.0,27.29353130405997,1.0991615436562228,0.9948263875679738,1.1048777529346747
2013,外国人,計,計,凶悪犯,強盗,161.0,57.55413035697582,2.7973665660728044,0.9524694232126903,2.93696206712574
2013,外国人,計,計,凶悪犯,放火,9.0,12.2983447269806,0.7318057998695906,1.0042823507332235,0.7286853137818278
2013,外国人,計,計,凶悪犯,殺人,45.0,20.39984536527279,2.2058990739510564,0.9722220524624076,2.2689251579554672
2013,日本人,計,計,凶悪犯,不同意性交等,905.0,909.70646869594,0.9948263875679738,0.9948263875679738,1.0
2013,日本人,計,計,凶悪犯,強盗,2093.0,2197.4458696430243,0.9524694232126903,0.9524694232126903,1.0
2013,日本人,計,計,凶悪犯,放火,539.0,536.7016552730194,1.0042823507332235,1.0042823507332235,1.0
2013,日本人,計,計,凶悪犯,殺人,861.0,885.6001546347272,0.9722220524624076,0.9722220524624076,1.0
2014,外国人,計,計,凶悪犯,不同意性交等,45.0,28.24085259874719,1.593436311550887,0.9789402697059225,1.627715562288148
2014,外国人,計,計,凶悪犯,強盗,137.0,56.47637787183062,2.425792962695171,0.9590474848038212,2.529377326078261
2014,外国人,計,計,凶悪犯,放火,13.0,13.88599606194803,0.9361949940072405,1.0015168204425415,0.9347771049851792
2014,外国人,計,計,凶悪犯,殺人,47.0,22.16085202177376,2.1208570840968104,0.9737107125256428,2.1781182612191476
2014,日本人,計,計,凶悪犯,不同意性交等,872.0,890.7591474012528,0.9789402697059225,0.9789402697059225,1.0
2014,日本人,計,計,凶悪犯,強盗,1956.0,2039.5236221281696,0.9590474848038212,0.9590474848038212,1.0
2014,日本人,計,計,凶悪犯,放火,585.0,584.114003938052,1.0015168204425415,1.0015168204425415,1.0
2014,日本人,計,計,凶悪犯,殺人,920.0,944.8391479782264,0.9737107125256428,0.9737107125256428,1.0
2015,外国人,計,計,凶悪犯,不同意性交等,50.0,31.817009894276623,1.5714864522512597,0.9742749359894113,1.6129804783034458
2015,外国人,計,計,凶悪犯,強盗,134.0,57.741720879949405,2.320679016106896,0.957551036865619,2.4235564755934527
2015,外国人,計,計,凶悪犯,放火,7.0,15.108421481037007,0.4633177601502507,1.0140797708865437,0.45688492508355855
2015,外国人,計,計,凶悪犯,殺人,61.0,22.67810222938303,2.689819429465529,0.9569572557222554,2.8108041538756194
2015,日本人,計,計,凶悪犯,不同意性交等,878.0,901.1829901057234,0.9742749359894113,0.9742749359894113,1.0
2015,日本人,計,計,凶悪犯,強盗,1833.0,1914.2582791200505,0.957551036865619,0.957551036865619,1.0
2015,日本人,計,計,凶悪犯,放火,584.0,575.891578518963,1.0140797708865437,1.0140797708865437,1.0
2015,日本人,計,計,凶悪犯,殺人,852.0,890.3218977706169,0.9569572557222554,0.9569572557222554,1.0
2016,外国人,計,計,凶悪犯,不同意性交等,45.0,32.19136789368705,1.3978902713489478,0.980056407272069,1.4263365465258224
2016,外国人,計,計,凶悪犯,強盗,153.0,65.75120152835035,2.326953674512397,0.9545164326227314,2.4378351120877095
2016,外国人,計,計,凶悪犯,放火,8.0,16.004585771694163,0.49985673569564437,1.0142685404705225,0.4928248444576218
2016,外国人,計,計,凶悪犯,殺人,70.0,22.620783377118556,3.0944993740051734,0.939021320940554,3.295451663339894
2016,日本人,計,計,凶悪犯,不同意性交等,826.0,842.808632106313,0.980056407272069,0.980056407272069,1.0
2016,日本人,計,計,凶悪犯,強盗,1831.0,1918.2487984716497,0.9545164326227314,0.9545164326227314,1.0
2016,日本人,計,計,凶悪犯,放火,569.0,560.9954142283059,1.0142685404705225,1.0142685404705225,1.0
2016,日本人,計,計,凶悪犯,殺人,745.0,793.3792166228814,0.939021320940554,0.939021320940554,1.0
2017,外国人,計,計,凶悪犯,不同意性交等,55.0,37.50128989927661,1.4666162190080012,0.9765057416550714,1.501902299644696
2017,外国人,計,計,凶悪犯,強盗,127.0,61.74998178972152,2.056680768465256,0.9590500730920574,2.1444977964855845
2017,外国人,計,計,凶悪犯,放火,11.0,16.973016080806435,0.6480875259665316,1.010627632216437,0.6412723196032073
2017,外国人,計,計,凶悪犯,殺人,59.0,27.40084451277248,2.153218305826233,0.9626751866188173,2.2367028212173348
2017,日本人,計,計,凶悪犯,不同意性交等,852.0,872.4987101007233,0.9765057416550714,0.9765057416550714,1.0
2017,日本人,計,計,凶悪犯,強盗,1575.0,1642.2500182102783,0.9590500730920574,0.9590500730920574,1.0
2017,日本人,計,計,凶悪犯,放火,568.0,562.0269839191935,1.010627632216437,1.010627632216437,1.0
2017,日本人,計,計,凶悪犯,殺人,815.0,846.5991554872276,0.9626751866188173,0.9626751866188173,1.0
2018,外国人,計,計,凶悪犯,不同意性交等,58.0,46.52000514634784,1.2467754424690434,0.9880170575380031,1.261896677751525
