年,罪種00,罪種01,罪種02,年齢層,検挙人員
2019,粗暴犯,恐喝,,65~69歳,49
2019,窃盗犯,侵入盗,,65~69歳,222
2019,窃盗犯,乗り物盗,,65~69歳,228
2019,窃盗犯,非侵入盗,,65~69歳,6511
2019,知能犯,詐欺,,65~69歳,335
2019,知能犯,横領,横領,65~69歳,18
2019,知能犯,横領,業務上横領,65~69歳,23
2019,知能犯,偽造,通貨偽造,65~69歳,1
2019,知能犯,偽造,文書偽造,65~69歳,58
2019,知能犯,偽造,支払用カード偽造,65~69歳,0
2019,知能犯,偽造,有価証券偽造,65~69歳,4
2019,知能犯,偽造,印章偽造,65~69歳,2
2019,知能犯,汚職,賄賂,65~69歳,1
2019,知能犯,あっせん利得処罰法,,65~69歳,0
2019,知能犯,背任,,65~69歳,3
2019,風俗犯,賭博,普通賭博,65~69歳,9
2019,風俗犯,賭博,常習賭博,65~69歳,9
2019,風俗犯,賭博,賭博開張等,65~69歳,5
2019,風俗犯,わいせつ,強制わいせつ,65~69歳,98
2019,風俗犯,わいせつ,公然わいせつ,65~69歳,72
2019,その他の刑法犯,占有離脱物横領,,65~69歳,735
2019,その他の刑法犯,公務執行妨害,,65~69歳,110
2019,その他の刑法犯,住居侵入,,65~69歳,118
2019,その他の刑法犯,逮捕監禁,,65~69歳,5
2019,その他の刑法犯,略取誘拐・人身売買,,65~69歳,8
2019,その他の刑法犯,盗品等,,65~69歳,20
2019,その他の刑法犯,器物損壊等,,65~69歳,245
2019,粗暴犯,傷害,その他,65~69歳,687
2019,知能犯,汚職,その他,65~69歳,0
2019,風俗犯,わいせつ,その他,65~69歳,15
2019,その他の刑法犯,その他,,65~69歳,206
2019,凶悪犯,殺人,殺人,70代以上,115
2019,凶悪犯,殺人,嬰児殺,70代以上,0
2019,凶悪犯,殺人,殺人予備,70代以上,2
2019,凶悪犯,殺人,自殺関与,70代以上,4
2019,凶悪犯,強盗,強盗殺人,70代以上,0
2019,凶悪犯,強盗,強盗傷人,70代以上,32
2019,凶悪犯,強盗,強盗・強制性交等,70代以上,0
2019,凶悪犯,強盗,強盗・準強盗,70代以上,38
2019,凶悪犯,放火,,70代以上,54
2019,凶悪犯,強制性交等,,70代以上,21
2019,粗暴犯,凶器準備集合,,70代以上,0
2019,粗暴犯,暴行,,70代以上,2697
2019,粗暴犯,傷害,傷害致死,70代以上,9
2019,粗暴犯,脅迫,,70代以上,331
2019,粗暴犯,恐喝,,70代以上,56
2019,窃盗犯,侵入盗,,70代以上,298
2019,窃盗犯,乗り物盗,,70代以上,505
2019,窃盗犯,非侵入盗,,70代以上,21990
2019,知能犯,詐欺,,70代以上,445
2019,知能犯,横領,横領,70代以上,21
2019,知能犯,横領,業務上横領,70代以上,33
2019,知能犯,偽造,通貨偽造,70代以上,6
2019,知能犯,偽造,文書偽造,70代以上,42
2019,知能犯,偽造,支払用カード偽造,70代以上,0
2019,知能犯,偽造,有価証券偽造,70代以上,3
2019,知能犯,偽造,印章偽造,70代以上,0
2019,知能犯,汚職,賄賂,70代以上,2
2019,知能犯,あっせん利得処罰法,,70代以上,0
2019,知能犯,背任,,70代以上,3
2019,風俗犯,賭博,普通賭博,70代以上,18
2019,風俗犯,賭博,常習賭博,70代以上,7
2019,風俗犯,賭博,賭博開張等,70代以上,4
2019,風俗犯,わいせつ,強制わいせつ,70代以上,214
2019,風俗犯,わいせつ,公然わいせつ,70代以上,89
2019,その他の刑法犯,占有離脱物横領,,70代以上,1475
2019,その他の刑法犯,公務執行妨害,,70代以上,151
2019,その他の刑法犯,住居侵入,,70代以上,188
2019,その他の刑法犯,逮捕監禁,,70代以上,4
2019,その他の刑法犯,略取誘拐・人身売買,,70代以上,7
2019,その他の刑法犯,盗品等,,70代以上,68
2019,その他の刑法犯,器物損壊等,,70代以上,475
2019,粗暴犯,傷害,その他,70代以上,1074
2019,知能犯,汚職,その他,70代以上,1
2019,風俗犯,わいせつ,その他,70代以上,10
2019,その他の刑法犯,その他,,70代以上,271
