年,表示区分,年代,人数,総人数,構成比,構成比_pct
2021,日本人,0~13歳,13488109.855919989,122780000.0,0.1098559199863169,10.98559199863169
2021,日本人,10代(14歳以上),6578053.575937253,122780000.0,0.05357593725311332,5.3575937253113315
2021,日本人,20代,11839096.425284456,122780000.0,0.09642528445418193,9.642528445418193
2021,日本人,30代,13290108.243266355,122780000.0,0.1082432663566245,10.82432663566245
2021,日本人,40代,17500142.532517776,122780000.0,0.14253251777584114,14.253251777584113
2021,日本人,50代,16766136.554296743,122780000.0,0.13655429674455727,13.655429674455727
2021,日本人,60代,15098122.968911624,122780000.0,0.12296891162169428,12.296891162169429
2021,日本人,70代以上,28220229.843865808,122780000.0,0.2298438658076707,22.98438658076707
2021,永住者等,0~13歳,102093.0,1161580.0,0.08789149262211815,8.789149262211815
2021,永住者等,10代(14歳以上),41515.0,1161580.0,0.03574011260524458,3.574011260524458
2021,永住者等,20代,80958.0,1161580.0,0.0696964479415968,6.969644794159679
2021,永住者等,30代,180028.0,1161580.0,0.1549854508514265,15.49854508514265
2021,永住者等,40代,253961.0,1161580.0,0.21863410182682208,21.86341018268221
2021,永住者等,50代,246100.0,1161580.0,0.2118665954992338,21.18665954992338
2021,永住者等,60代,140367.0,1161580.0,0.12084144010743987,12.084144010743987
2021,永住者等,70代以上,116558.0,1161580.0,0.10034435854611821,10.034435854611822
2021,定住者,0~13歳,45648.22893349662,201647.91966348968,0.22637589819758341,22.63758981975834
2021,定住者,10代(14歳以上),19340.343304403388,201647.91966348968,0.09591144474328611,9.591144474328612
2021,定住者,20代,35845.50601139449,201647.91966348968,0.17776283569507448,17.77628356950745
2021,定住者,30代,42922.327245620574,201647.91966348968,0.21285777367428046,21.285777367428047
2021,定住者,40代,32570.174250572385,201647.91966348968,0.16152001124001444,16.152001124001444
2021,定住者,50代,17659.674149406314,201647.91966348968,0.08757677331299427,8.757677331299426
2021,定住者,60代,5570.188861083009,201647.91966348968,0.027623339087150256,2.762333908715026
2021,定住者,70代以上,2091.476907512912,201647.91966348968,0.010371924049616637,1.0371924049616636
2021,日本人の配偶者等,0~13歳,1623.3506280720917,143493.0,0.011313099789342279,1.1313099789342278
2021,日本人の配偶者等,10代(14歳以上),1054.4145772305249,143493.0,0.007348195223673105,0.7348195223673105
2021,日本人の配偶者等,20代,17822.25256938583,143493.0,0.12420294069665998,12.420294069665998
2021,日本人の配偶者等,30代,49698.95581152872,143493.0,0.3463510820146538,34.63510820146538
2021,日本人の配偶者等,40代,35992.584082220346,143493.0,0.250831636959436,25.0831636959436
2021,日本人の配偶者等,50代,23510.59530311305,143493.0,0.16384489350081918,16.384489350081918
2021,日本人の配偶者等,60代,10295.808748324314,143493.0,0.07175129621880032,7.175129621880032
2021,日本人の配偶者等,70代以上,3495.0382801251176,143493.0,0.02435685559661529,2.435685559661529
2021,技能実習,10代(14歳以上),5790.414002665882,363290.0,0.015938820233603684,1.5938820233603685
2021,技能実習,20代,258163.82317059397,363290.0,0.7106273863045885,71.06273863045885
2021,技能実習,30代,86530.98657456567,363290.0,0.23818708627973706,23.818708627973706
2021,技能実習,40代,12020.956922260126,363290.0,0.033089148950590785,3.3089148950590785
2021,技能実習,50代,782.7933883830738,363290.0,0.002154734202381221,0.21547342023812208
2021,技能実習,60代,1.0259415313015383,363290.0,2.8240290987958335e-06,0.00028240290987958336
2021,留学,0~13歳,74.15854707606924,231459.99999999997,0.00032039465599269527,0.032039465599269526
2021,留学,10代(14歳以上),15698.246958445252,231459.99999999997,0.06782272080897457,6.7822720808974575
2021,留学,20代,195286.8829550043,231459.99999999997,0.843717631361809,84.3717631361809
2021,留学,30代,19226.36523235196,231459.99999999997,0.08306560629202438,8.306560629202437
2021,留学,40代,1017.9022489071468,231459.99999999997,0.004397745826091536,0.4397745826091536
2021,留学,50代,119.87271993118068,231459.99999999997,0.0005178982110566867,0.05178982110566867
2021,留学,60代,31.491985744632156,231459.99999999997,0.00013605800459963777,0.013605800459963777
2021,留学,70代以上,5.0793525394568215,231459.99999999997,2.1944839451554576e-05,0.0021944839451554575
2021,短期滞在,0~13歳,3335.5391524820056,60468.52699810538,0.05516157442675122,5.516157442675122
2021,短期滞在,10代(14歳以上),2595.914091779477,60468.52699810538,0.042930003766435604,4.29300037664356
2021,短期滞在,20代,16753.89810358728,60468.52699810538,0.2770680705371278,27.70680705371278
2021,短期滞在,30代,15358.62467457167,60468.52699810538,0.25399369617607676,25.399369617607675
2021,短期滞在,40代,10669.868935755225,60468.52699810538,0.17645326363067412,17.64532636306741
2021,短期滞在,50代,7809.626902759676,60468.52699810538,0.12915192895312913,12.915192895312913
2021,短期滞在,60代,3212.8276970042725,60468.52699810538,0.05313223021134512,5.313223021134512
2021,短期滞在,70代以上,732.2274401657705,60468.52699810538,0.012109232298460204,1.2109232298460204
2021,その他,0~13歳,80154.05646131729,748522.0803365103,0.10708308888534421,10.70830888853442
2021,その他,10代(14歳以上),12437.558852031309,748522.0803365103,0.016616154925503068,1.6616154925503068
2021,その他,20代,266067.8368350993,748522.0803365103,0.35545756608206425,35.545756608206425
2021,その他,30代,269738.7987221128,748522.0803365103,0.3603618461072615,36.03618461072615
2021,その他,40代,82828.35421969011,748522.0803365103,0.11065585958727266,11.065585958727265
2021,その他,50代,27110.276140780577,748522.0803365103,0.03621840537902731,3.621840537902731
2021,その他,60代,6967.542324689846,748522.0803365103,0.009308399187846901,0.9308399187846902
2021,その他,70代以上,3217.6567807890947,748522.0803365103,0.004298679845680096,0.4298679845680096
2022,日本人,0~13歳,13190216.178121597,122031000.0,0.10808906079702368,10.808906079702368
2022,日本人,10代(14歳以上),6494106.433716576,122031000.0,0.05321685828778405,5.3216858287784055
2022,日本人,20代,11777193.01969204,122031000.0,0.0965098460202083,9.65098460202083
2022,日本人,30代,13008213.195224084,122031000.0,0.10659761204303893,10.659761204303893
2022,日本人,40代,16988278.42562014,122031000.0,0.1392128100697375,13.921281006973752
2022,日本人,50代,17191281.75269813,122031000.0,0.14087634906456664,14.087634906456664
2022,日本人,60代,14811242.74557687,122031000.0,0.1213727884355358,12.13727884355358
2022,日本人,70代以上,28570468.249350563,122031000.0,0.23412467528210507,23.412467528210506
2022,永住者等,0~13歳,104125.0,1184195.0,0.08792893062375706,8.792893062375706
2022,永住者等,10代(14歳以上),42903.0,1184195.0,0.03622967501129459,3.6229675011294593
2022,永住者等,20代,80613.0,1184195.0,0.06807409252699091,6.807409252699091
2022,永住者等,30代,176982.0,1184195.0,0.14945342616714308,14.945342616714308
2022,永住者等,40代,256899.0,1184195.0,0.21693977765486258,21.69397776548626
2022,永住者等,50代,254042.0,1184195.0,0.21452716824509477,21.452716824509476
2022,永住者等,60代,147046.0,1184195.0,0.12417380583434316,12.417380583434316
2022,永住者等,70代以上,121585.0,1184195.0,0.10267312393651383,10.267312393651382
2022,定住者,0~13歳,45654.86331471848,204200.30303320073,0.22357882254119624,22.357882254119623
2022,定住者,10代(14歳以上),20029.054601438187,204200.30303320073,0.09808533241099883,9.808533241099884
2022,定住者,20代,35648.91225520196,204200.30303320073,0.17457815549571362,17.45781554957136
2022,定住者,30代,41736.02556992044,204200.30303320073,0.2043876769523433,20.43876769523433
2022,定住者,40代,33788.37239902081,204200.30303320073,0.1654668083108926,16.54668083108926
2022,定住者,50代,18834.4346503978,204200.30303320073,0.09223509647454112,9.223509647454112
2022,定住者,60代,6251.575351897185,204200.30303320073,0.03061491711342244,3.061491711342244
2022,定住者,70代以上,2257.064890605875,204200.30303320073,0.011053190700891865,1.1053190700891864
2022,日本人の配偶者等,0~13歳,1523.8555148441744,145550.0,0.010469635965951045,1.0469635965951045
2022,日本人の配偶者等,10代(14歳以上),1033.13956728291,145550.0,0.007098176346842392,0.7098176346842392
2022,日本人の配偶者等,20代,16780.66042993076,145550.0,0.11529138048732915,11.529138048732914
2022,日本人の配偶者等,30代,49355.48001504618,145550.0,0.33909639309547357,33.90963930954736
2022,日本人の配偶者等,40代,37344.09193496705,145550.0,0.25657225650956406,25.657225650956406
2022,日本人の配偶者等,50代,24346.202580141824,145550.0,0.16727037155714067,16.72703715571407
2022,日本人の配偶者等,60代,11247.939508769974,145550.0,0.07727886986444503,7.727886986444503
2022,日本人の配偶者等,70代以上,3918.630449017122,145550.0,0.026922916173254017,2.692291617325402
2022,技能実習,10代(14歳以上),7919.56718107718,333781.99999999994,0.023726765317114706,2.3726765317114706
2022,技能実習,20代,236826.12582662216,333781.99999999994,0.7095233590386006,70.95233590386006
2022,技能実習,30代,77520.08492808731,333781.99999999994,0.2322476494481048,23.22476494481048
2022,技能実習,40代,10670.789168998654,333781.99999999994,0.0319693367796905,3.1969336779690503
2022,技能実習,50代,843.3957075153571,333781.99999999994,0.0025267860684978737,0.2526786068497874
2022,技能実習,60代,2.037187699312458,333781.99999999994,6.103347991540761e-06,0.0006103347991540761
2022,留学,0~13歳,80.70622433053248,263069.0,0.0003067872852009643,0.03067872852009643
2022,留学,10代(14歳以上),22349.571172732747,263069.0,0.0849570689542772,8.49570689542772
2022,留学,20代,217386.25054550613,263069.0,0.8263468920530588,82.63468920530588
2022,留学,30代,21523.34120114892,263069.0,0.08181633412203232,8.181633412203231
2022,留学,40代,1449.685554537192,263069.0,0.005510666610422331,0.5510666610422331
2022,留学,50代,227.9950837337546,263069.0,0.0008666740806927255,0.08666740806927255
2022,留学,60代,47.41490679418776,263069.0,0.00018023753005556625,0.018023753005556625
2022,留学,70代以上,4.035311216526631,263069.0,1.5339364260048245e-05,0.0015339364260048246
2022,短期滞在,0~13歳,5580.871429149062,110730.12323566398,0.05040066122992965,5.0400661229929655
2022,短期滞在,10代(14歳以上),3242.574751504821,110730.12323566398,0.029283582974108456,2.9283582974108455
2022,短期滞在,20代,28385.830885090523,110730.12323566398,0.2563514792147184,25.63514792147184
2022,短期滞在,30代,27148.208169026977,110730.12323566398,0.24517455030053717,24.517455030053718
2022,短期滞在,40代,16731.3243250724,110730.12323566398,0.15110002442120982,15.110002442120981
2022,短期滞在,50代,14343.212245893,110730.12323566398,0.12953306495800354,12.953306495800355
2022,短期滞在,60代,10993.044302181852,110730.12323566398,0.09927781150198531,9.92778115019853
2022,短期滞在,70代以上,4305.057127745346,110730.12323566398,0.03887882539950766,3.887882539950766
2022,その他,0~13歳,88142.57120180539,850939.6969667992,0.10358262931673337,10.358262931673337
2022,その他,10代(14歳以上),13916.717047888616,850939.6969667992,0.016354527938342966,1.6354527938342966
2022,その他,20代,313760.2709417075,850939.6969667992,0.36872209871053807,36.872209871053805
2022,その他,30代,302139.9685970012,850939.6969667992,0.35506625166740774,35.506625166740776
2022,その他,40代,91830.35491891064,850939.6969667992,0.10791640729212984,10.791640729212984
2022,その他,50代,30191.395941707466,850939.6969667992,0.035480065214169264,3.5480065214169265
2022,その他,60代,7543.056380048959,850939.6969667992,0.008864384170742551,0.8864384170742552
2022,その他,70代以上,3415.3619377294976,850939.6969667992,0.004013635689936268,0.40136356899362674
2023,日本人,0~13歳,12869000.0,121193000.0,0.10618600084163277,10.618600084163276
2023,日本人,10代(14歳以上),6433000.0,121193000.0,0.053080623468352135,5.3080623468352135
2023,日本人,20代,11704000.0,121193000.0,0.09657323442773097,9.657323442773096
2023,日本人,30代,12713000.0,121193000.0,0.10489879778535063,10.489879778535064
2023,日本人,40代,16444000.0,121193000.0,0.13568440421476488,13.568440421476488
2023,日本人,50代,17608000.0,121193000.0,0.14528891932702384,14.528891932702384
2023,日本人,60代,14664000.0,121193000.0,0.12099708729052008,12.099708729052008
2023,日本人,70代以上,28758000.0,121193000.0,0.2372909326446247,23.72909326446247
2023,永住者等,0~13歳,106578.0,1214044.0,0.0877875925419507,8.778759254195071
2023,永住者等,10代(14歳以上),44658.0,1214044.0,0.03678449874963346,3.678449874963346
2023,永住者等,20代,80602.0,1214044.0,0.06639133342778351,6.639133342778352
2023,永住者等,30代,175577.0,1214044.0,0.14462161173730112,14.462161173730111
2023,永住者等,40代,262467.0,1214044.0,0.21619232910833544,21.619232910833546
2023,永住者等,50代,259905.0,1214044.0,0.21408202668107582,21.40820266810758
2023,永住者等,60代,157587.0,1214044.0,0.12980336791747252,12.980336791747252
2023,永住者等,70代以上,126670.0,1214044.0,0.10433723983644744,10.433723983644743
2023,定住者,0~13歳,47856.62053206816,214113.99772416515,0.2235100042068245,22.35100042068245
2023,定住者,10代(14歳以上),21704.79812060089,214113.99772416515,0.10137029036542651,10.137029036542652
2023,定住者,20代,36794.72351359536,214113.99772416515,0.17184641781802884,17.184641781802885
2023,定住者,30代,41821.66244230116,214113.99772416515,0.19532427999489507,19.532427999489506
2023,定住者,40代,35959.767883198285,214113.99772416515,0.16794683330103374,16.794683330103375
2023,定住者,50代,20361.78463995008,214113.99772416515,0.09509786775445381,9.50978677544538
2023,定住者,60代,7151.268465922126,214113.99772416515,0.033399350541924076,3.3399350541924075
2023,定住者,70代以上,2463.3721265290765,214113.99772416515,0.011504956017413416,1.1504956017413417
2023,日本人の配偶者等,0~13歳,1589.164900923445,148948.0,0.010669259747854586,1.0669259747854587
2023,日本人の配偶者等,10代(14歳以上),1070.5846400739845,148948.0,0.007187640250785405,0.7187640250785405
2023,日本人の配偶者等,20代,15873.417671938963,148948.0,0.10657019679310205,10.657019679310205
2023,日本人の配偶者等,30代,49456.55382230141,148948.0,0.33203905941873274,33.20390594187327
2023,日本人の配偶者等,40代,38925.93083001265,148948.0,0.26133906349875563,26.133906349875563
2023,日本人の配偶者等,50代,25179.502509214053,148948.0,0.1690489466741014,16.90489466741014
2023,日本人の配偶者等,60代,12261.587183288226,148948.0,0.08232126099906159,8.232126099906159
2023,日本人の配偶者等,70代以上,4591.258442247276,148948.0,0.030824572617606658,3.082457261760666
2023,技能実習,10代(14歳以上),21715.088148001305,369072.0,0.0588369969762033,5.88369969762033
2023,技能実習,20代,251401.63362082205,369072.0,0.6811723284909775,68.11723284909775
2023,技能実習,30代,81846.08699488216,369072.0,0.22176184320371678,22.17618432037168
2023,技能実習,40代,12535.663992807664,369072.0,0.0339653617527411,3.3965361752741097
2023,技能実習,50代,1568.3748949488904,369072.0,0.00424950929615059,0.424950929615059
2023,技能実習,60代,5.1523485379398535,369072.0,1.396028021074439e-05,0.001396028021074439
2023,留学,0~13歳,132.0054655526353,308264.0,0.00042822212633533365,0.04282221263353336
2023,留学,10代(14歳以上),30180.88319669452,308264.0,0.0979059611135083,9.79059611135083
2023,留学,20代,249255.54154735288,308264.0,0.808578171785719,80.8578171785719
2023,留学,30代,26012.1304410361,308264.0,0.08438264098641457,8.438264098641458
2023,留学,40代,2275.330848991226,308264.0,0.007381111154696059,0.738111115469606
2023,留学,50代,340.5942546319904,308264.0,0.001104878463369029,0.1104878463369029
2023,留学,60代,62.47586919285016,308264.0,0.0002026700139907682,0.02026700139907682
2023,留学,70代以上,5.03837654781051,308264.0,1.6344355966997477e-05,0.0016344355966997478
2023,短期滞在,0~13歳,35360.3076962952,472529.94665996166,0.07483188726182662,7.483188726182662
2023,短期滞在,10代(14歳以上),23091.327123614115,472529.94665996166,0.04886743641716938,4.886743641716938
2023,短期滞在,20代,100774.6974263061,472529.94665996166,0.21326626627290737,21.326626627290736
2023,短期滞在,30代,106565.28042703411,472529.94665996166,0.22552069171548147,22.552069171548148
2023,短期滞在,40代,72515.69065152455,472529.94665996166,0.1534626348321321,15.34626348321321
2023,短期滞在,50代,62707.43863302045,472529.94665996166,0.13270574505650432,13.270574505650432
2023,短期滞在,60代,50079.75040182876,472529.94665996166,0.10598217267670182,10.598217267670181
2023,短期滞在,70代以上,21435.454300338344,472529.94665996166,0.045363165767276885,4.536316576727688
2023,その他,0~13歳,101871.67138045904,999032.0022758349,0.10197037847475486,10.197037847475485
2023,その他,10代(14歳以上),17377.197786567067,999032.0022758349,0.017394035173028607,1.7394035173028608
2023,その他,20代,368657.7064723642,999032.0022758349,0.3690149120674284,36.90149120674284
2023,その他,30代,356678.8763616008,999032.0022758349,0.3570244752411054,35.70244752411054
2023,その他,40代,105125.46817043066,999032.0022758349,0.10522732798443957,10.522732798443958
2023,その他,50代,35327.22573895807,999032.0022758349,0.03536145554745117,3.536145554745117
2023,その他,60代,10018.455497334153,999032.0022758349,0.010028162736040198,1.0028162736040198
2023,その他,70代以上,3975.400868120875,999032.0022758349,0.003979252775751681,0.39792527757516805
2024,日本人,0~13歳,12511687.977456173,120296000.0,0.10400751460943151,10.400751460943152
2024,日本人,10代(14歳以上),6376840.971246644,120296000.0,0.053009584452073585,5.300958445207359
2024,日本人,20代,11599710.720787372,120296000.0,0.0964264042095113,9.64264042095113
2024,日本人,30代,12465689.124597875,120296000.0,0.10362513404101446,10.362513404101446
2024,日本人,40代,15910603.213659298,120296000.0,0.1322621135670288,13.22621135670288
2024,日本人,50代,17946552.44016991,120296000.0,0.14918661003000858,14.918661003000858
2024,日本人,60代,14649634.66030474,120296000.0,0.12177989841977073,12.177989841977073
2024,日本人,70代以上,28835280.89177799,120296000.0,0.23970274067116104,23.970274067116105
2024,永住者等,0~13歳,107609.0,1232454.0,0.08731279220157506,8.731279220157507
2024,永住者等,10代(14歳以上),46292.0,1232454.0,0.03756083391347669,3.756083391347669
2024,永住者等,20代,79799.0,1232454.0,0.06474805550551987,6.474805550551988
2024,永住者等,30代,172105.0,1232454.0,0.13964415710444367,13.964415710444367
2024,永住者等,40代,265122.0,1232454.0,0.2151171565023928,21.511715650239278
2024,永住者等,50代,262280.0,1232454.0,0.21281118808491026,21.281118808491026
2024,永住者等,60代,167761.0,1232454.0,0.1361194819441537,13.611948194415369
2024,永住者等,70代以上,131486.0,1232454.0,0.10668633474352796,10.668633474352795
2024,定住者,0~13歳,50101.96447994357,223329.69848391385,0.2243408056342867,22.434080563428672
2024,定住者,10代(14歳以上),23551.79997889505,223329.69848391385,0.10545753716938572,10.545753716938572
2024,定住者,20代,37588.58796408759,223329.69848391385,0.16830984960468678,16.83098496046868
2024,定住者,30代,41921.57804121981,223329.69848391385,0.18771161348359303,18.771161348359303
2024,定住者,40代,37594.64526615255,223329.69848391385,0.1683369722941727,16.833697229417268
2024,定住者,50代,21695.23689598588,223329.69848391385,0.0971444328419606,9.71444328419606
2024,定住者,60代,8097.603310502687,223329.69848391385,0.03625851539438651,3.6258515394386506
2024,定住者,70代以上,2778.2825471267165,223329.69848391385,0.012440273577527947,1.2440273577527947
2024,日本人の配偶者等,0~13歳,1545.1400191734128,152092.0,0.010159245845760546,1.0159245845760545
2024,日本人の配偶者等,10代(14歳以上),1083.4205901150403,152092.0,0.007123455475074562,0.7123455475074562
2024,日本人の配偶者等,20代,15035.245180017044,152092.0,0.09885625266297401,9.885625266297401
2024,日本人の配偶者等,30代,49767.48170536856,152092.0,0.327219588836813,32.7219588836813
2024,日本人の配偶者等,40代,40406.52529825309,152092.0,0.26567160204516405,26.567160204516405
2024,日本人の配偶者等,50代,25753.008681295272,152092.0,0.16932520238602472,16.93252023860247
2024,日本人の配偶者等,60代,13249.120020238604,152092.0,0.08711253728163615,8.711253728163616
2024,日本人の配偶者等,70代以上,5252.058505538986,152092.0,0.03453211546655304,3.453211546655304
2024,技能実習,10代(14歳以上),25172.01545638621,437516.0,0.05753393123082632,5.753393123082632
2024,技能実習,20代,306859.54023593303,437516.0,0.7013675848104596,70.13675848104596
2024,技能実習,30代,89587.62745881037,437516.0,0.20476423138539018,20.47642313853902
2024,技能実習,40代,13933.866229440422,437516.0,0.03184767238098817,3.184767238098817
2024,技能実習,50代,1950.617945381171,437516.0,0.004458392253954532,0.44583922539545323
2024,技能実習,60代,12.33267404877453,437516.0,2.81879383811667e-05,0.00281879383811667
2024,留学,0~13歳,273.78657529117777,371010.0,0.0007379493148194867,0.07379493148194867
2024,留学,10代(14歳以上),42824.44796236458,371010.0,0.11542666764336428,11.542666764336428
2024,留学,20代,295578.7788024059,371010.0,0.7966868246203767,79.66868246203767
2024,留学,30代,29059.62657594231,371010.0,0.07832572323102426,7.832572323102426
2024,留学,40代,2692.570179793754,371010.0,0.007257405945375472,0.7257405945375472
2024,留学,50代,501.2710091728184,371010.0,0.0013510983778680316,0.13510983778680316
2024,留学,60代,70.45978040581772,371010.0,0.0001899134266079559,0.01899134266079559
2024,留学,70代以上,9.059114623605154,371010.0,2.4417440563880096e-05,0.0024417440563880097
2024,短期滞在,0~13歳,50711.32438640456,633073.7128520295,0.08010334872055806,8.010334872055806
2024,短期滞在,10代(14歳以上),32872.066192414444,633073.7128520295,0.05192454768706807,5.192454768706807
2024,短期滞在,20代,133465.33973199417,633073.7128520295,0.21082116825025948,21.08211682502595
2024,短期滞在,30代,143603.3784426812,633073.7128520295,0.2268351623632272,22.68351623632272
2024,短期滞在,40代,98262.1051835387,633073.7128520295,0.15521431894694046,15.521431894694047
2024,短期滞在,50代,80438.57163933487,633073.7128520295,0.12706035648985486,12.706035648985486
2024,短期滞在,60代,65410.899621494325,633073.7128520295,0.10332272260494733,10.332272260494733
2024,短期滞在,70代以上,28310.02765416724,633073.7128520295,0.04471837493714455,4.471837493714455
2024,その他,0~13歳,118687.7862111019,1202146.301516086,0.09872990172778377,9.872990172778378
2024,その他,10代(14歳以上),22087.95197986389,1202146.301516086,0.018373763619292997,1.8373763619292998
2024,その他,20代,438123.6488079598,1202146.301516086,0.36445118889058714,36.44511888905871
2024,その他,30代,437392.7343587884,1202146.301516086,0.3638431809898436,36.38431809898436
2024,その他,40代,127915.076356719,1202146.301516086,0.10640558157971204,10.640558157971205
2024,その他,50代,41184.60628998344,1202146.301516086,0.03425922971109548,3.4259229711095482
2024,その他,60代,12211.520962952312,1202146.301516086,0.010158098849991685,1.0158098849991686
2024,その他,70代以上,4542.976548717378,1202146.301516086,0.0037790546316933357,0.37790546316933354
