年,在留資格,性別,年齢,人口
2015,特定活動,女,12歳,31
2015,永住者,女,12歳,2396
2015,日本人の配偶者等,女,12歳,91
2015,永住者の配偶者等,女,12歳,15
2015,定住者,女,12歳,1220
2015,特別永住者,女,12歳,795
2015,教授,男,13歳,0
2015,芸術,男,13歳,0
2015,宗教,男,13歳,0
2015,報道,男,13歳,0
2015,高度専門職1号イ,男,13歳,0
2015,高度専門職1号ロ,男,13歳,0
2015,高度専門職1号ハ,男,13歳,0
2015,高度専門職2号,男,13歳,0
2015,経営・管理,男,13歳,0
2015,法律・会計業務,男,13歳,0
2015,医療,男,13歳,0
2015,研究,男,13歳,0
2015,教育,男,13歳,0
2015,技術・人文知識・国際業務,男,13歳,0
2015,企業内転勤,男,13歳,0
2015,興行,男,13歳,1
2015,技能,男,13歳,0
2015,技能実習1号イ,男,13歳,0
2015,技能実習1号ロ,男,13歳,0
2015,技能実習2号イ,男,13歳,0
2015,技能実習2号ロ,男,13歳,0
2015,文化活動,男,13歳,0
2015,留学,男,13歳,4
2015,研修,男,13歳,0
2015,家族滞在,男,13歳,827
2015,特定活動,男,13歳,28
2015,永住者,男,13歳,2496
2015,日本人の配偶者等,男,13歳,105
2015,永住者の配偶者等,男,13歳,10
2015,定住者,男,13歳,1214
2015,特別永住者,男,13歳,871
2015,教授,女,13歳,0
2015,芸術,女,13歳,0
2015,宗教,女,13歳,0
2015,報道,女,13歳,0
2015,高度専門職1号イ,女,13歳,0
2015,高度専門職1号ロ,女,13歳,0
2015,高度専門職1号ハ,女,13歳,0
2015,高度専門職2号,女,13歳,0
2015,経営・管理,女,13歳,0
2015,法律・会計業務,女,13歳,0
2015,医療,女,13歳,0
2015,研究,女,13歳,0
2015,教育,女,13歳,0
2015,技術・人文知識・国際業務,女,13歳,0
2015,企業内転勤,女,13歳,0
2015,興行,女,13歳,0
2015,技能,女,13歳,0
2015,技能実習1号イ,女,13歳,0
2015,技能実習1号ロ,女,13歳,0
2015,技能実習2号イ,女,13歳,0
2015,技能実習2号ロ,女,13歳,0
2015,文化活動,女,13歳,0
2015,留学,女,13歳,5
2015,研修,女,13歳,0
2015,家族滞在,女,13歳,701
2015,特定活動,女,13歳,21
2015,永住者,女,13歳,2364
2015,日本人の配偶者等,女,13歳,90
2015,永住者の配偶者等,女,13歳,10
2015,定住者,女,13歳,1259
2015,特別永住者,女,13歳,838
2015,教授,男,14歳,0
2015,芸術,男,14歳,0
2015,宗教,男,14歳,0
2015,報道,男,14歳,0
2015,高度専門職1号イ,男,14歳,0
2015,高度専門職1号ロ,男,14歳,0
2015,高度専門職1号ハ,男,14歳,0
2015,高度専門職2号,男,14歳,0
2015,経営・管理,男,14歳,0
2015,法律・会計業務,男,14歳,0
2015,医療,男,14歳,0
2015,研究,男,14歳,0
2015,教育,男,14歳,0
2015,技術・人文知識・国際業務,男,14歳,0
2015,企業内転勤,男,14歳,0
2015,興行,男,14歳,0
2015,技能,男,14歳,0
2015,技能実習1号イ,男,14歳,0
2015,技能実習1号ロ,男,14歳,0
2015,技能実習2号イ,男,14歳,0
2015,技能実習2号ロ,男,14歳,0
2015,文化活動,男,14歳,1
2015,留学,男,14歳,11
2015,研修,男,14歳,0
2015,家族滞在,男,14歳,836
2015,特定活動,男,14歳,21
2015,永住者,男,14歳,2689
2015,日本人の配偶者等,男,14歳,85
2015,永住者の配偶者等,男,14歳,4
2015,定住者,男,14歳,1340
2015,特別永住者,男,14歳,986
2015,教授,女,14歳,0
2015,芸術,女,14歳,0
2015,宗教,女,14歳,0
2015,報道,女,14歳,0
2015,高度専門職1号イ,女,14歳,0
2015,高度専門職1号ロ,女,14歳,0
2015,高度専門職1号ハ,女,14歳,0
2015,高度専門職2号,女,14歳,0
2015,経営・管理,女,14歳,0
2015,法律・会計業務,女,14歳,0
2015,医療,女,14歳,0
2015,研究,女,14歳,0
2015,教育,女,14歳,0
2015,技術・人文知識・国際業務,女,14歳,0
2015,企業内転勤,女,14歳,0
2015,興行,女,14歳,1
2015,技能,女,14歳,0
2015,技能実習1号イ,女,14歳,0
2015,技能実習1号ロ,女,14歳,0
2015,技能実習2号イ,女,14歳,0
2015,技能実習2号ロ,女,14歳,0
2015,文化活動,女,14歳,0
2015,留学,女,14歳,9
2015,研修,女,14歳,0
2015,家族滞在,女,14歳,717
2015,特定活動,女,14歳,24
2015,永住者,女,14歳,2562
2015,日本人の配偶者等,女,14歳,95
2015,永住者の配偶者等,女,14歳,2
2015,定住者,女,14歳,1311
2015,特別永住者,女,14歳,891
2015,教授,男,15歳,0
2015,芸術,男,15歳,0
2015,宗教,男,15歳,0
2015,報道,男,15歳,0
2015,高度専門職1号イ,男,15歳,0
2015,高度専門職1号ロ,男,15歳,0
2015,高度専門職1号ハ,男,15歳,0
2015,高度専門職2号,男,15歳,0
2015,経営・管理,男,15歳,0
2015,法律・会計業務,男,15歳,0
2015,医療,男,15歳,0
2015,研究,男,15歳,0
2015,教育,男,15歳,0
2015,技術・人文知識・国際業務,男,15歳,0
2015,企業内転勤,男,15歳,0
2015,興行,男,15歳,0
2015,技能,男,15歳,0
2015,技能実習1号イ,男,15歳,0
2015,技能実習1号ロ,男,15歳,0
2015,技能実習2号イ,男,15歳,0
2015,技能実習2号ロ,男,15歳,0
2015,文化活動,男,15歳,0
2015,留学,男,15歳,99
2015,研修,男,15歳,0
2015,家族滞在,男,15歳,838
2015,特定活動,男,15歳,26
2015,永住者,男,15歳,2660
2015,日本人の配偶者等,男,15歳,86
2015,永住者の配偶者等,男,15歳,9
2015,定住者,男,15歳,1317
2015,特別永住者,男,15歳,1010
2015,教授,女,15歳,0
2015,芸術,女,15歳,0
2015,宗教,女,15歳,0
2015,報道,女,15歳,0
2015,高度専門職1号イ,女,15歳,0
2015,高度専門職1号ロ,女,15歳,0
2015,高度専門職1号ハ,女,15歳,0
2015,高度専門職2号,女,15歳,0
2015,経営・管理,女,15歳,0
2015,法律・会計業務,女,15歳,0
2015,医療,女,15歳,0
2015,研究,女,15歳,0
2015,教育,女,15歳,0
2015,技術・人文知識・国際業務,女,15歳,0
2015,企業内転勤,女,15歳,0
2015,興行,女,15歳,0
2015,技能,女,15歳,0
2015,技能実習1号イ,女,15歳,0
2015,技能実習1号ロ,女,15歳,0
2015,技能実習2号イ,女,15歳,0
2015,技能実習2号ロ,女,15歳,0
2015,文化活動,女,15歳,0
2015,留学,女,15歳,113
2015,研修,女,15歳,0
2015,家族滞在,女,15歳,686
2015,特定活動,女,15歳,15
2015,永住者,女,15歳,2670
2015,日本人の配偶者等,女,15歳,86
2015,永住者の配偶者等,女,15歳,3
2015,定住者,女,15歳,1439
2015,特別永住者,女,15歳,953
2015,教授,男,16歳,0
2015,芸術,男,16歳,0
2015,宗教,男,16歳,0
2015,報道,男,16歳,0
2015,高度専門職1号イ,男,16歳,0
2015,高度専門職1号ロ,男,16歳,0
2015,高度専門職1号ハ,男,16歳,0
2015,高度専門職2号,男,16歳,0
2015,経営・管理,男,16歳,0
2015,法律・会計業務,男,16歳,0
2015,医療,男,16歳,0
2015,研究,男,16歳,0
2015,教育,男,16歳,0
2015,技術・人文知識・国際業務,男,16歳,0
2015,企業内転勤,男,16歳,0
2015,興行,男,16歳,1
2015,技能,男,16歳,0
2015,技能実習1号イ,男,16歳,0
2015,技能実習1号ロ,男,16歳,0
2015,技能実習2号イ,男,16歳,0
2015,技能実習2号ロ,男,16歳,0
2015,文化活動,男,16歳,0
2015,留学,男,16歳,316
2015,研修,男,16歳,0
2015,家族滞在,男,16歳,847
2015,特定活動,男,16歳,30
2015,永住者,男,16歳,2687
2015,日本人の配偶者等,男,16歳,83
2015,永住者の配偶者等,男,16歳,1
2015,定住者,男,16歳,1441
2015,特別永住者,男,16歳,1081
2015,教授,女,16歳,0
2015,芸術,女,16歳,0
2015,宗教,女,16歳,0
2015,報道,女,16歳,0
2015,高度専門職1号イ,女,16歳,0
2015,高度専門職1号ロ,女,16歳,0
2015,高度専門職1号ハ,女,16歳,0
2015,高度専門職2号,女,16歳,0
2015,経営・管理,女,16歳,0
2015,法律・会計業務,女,16歳,0
2015,医療,女,16歳,0
2015,研究,女,16歳,0
2015,教育,女,16歳,0
2015,技術・人文知識・国際業務,女,16歳,0
2015,企業内転勤,女,16歳,0
2015,興行,女,16歳,1
2015,技能,女,16歳,0
2015,技能実習1号イ,女,16歳,0
2015,技能実習1号ロ,女,16歳,0
2015,技能実習2号イ,女,16歳,0
2015,技能実習2号ロ,女,16歳,0
2015,文化活動,女,16歳,0
2015,留学,女,16歳,285
2015,研修,女,16歳,0
2015,家族滞在,女,16歳,676
2015,特定活動,女,16歳,16
2015,永住者,女,16歳,2583
2015,日本人の配偶者等,女,16歳,84
2015,永住者の配偶者等,女,16歳,1
2015,定住者,女,16歳,1408
2015,特別永住者,女,16歳,998
2015,教授,男,17歳,0
2015,芸術,男,17歳,0
2015,宗教,男,17歳,0
2015,報道,男,17歳,0
2015,高度専門職1号イ,男,17歳,0
2015,高度専門職1号ロ,男,17歳,0
2015,高度専門職1号ハ,男,17歳,0
2015,高度専門職2号,男,17歳,0
2015,経営・管理,男,17歳,0
2015,法律・会計業務,男,17歳,0
2015,医療,男,17歳,0
2015,研究,男,17歳,0
2015,教育,男,17歳,0
2015,技術・人文知識・国際業務,男,17歳,0
2015,企業内転勤,男,17歳,0
2015,興行,男,17歳,5
2015,技能,男,17歳,0
2015,技能実習1号イ,男,17歳,0
2015,技能実習1号ロ,男,17歳,0
2015,技能実習2号イ,男,17歳,0
2015,技能実習2号ロ,男,17歳,0
2015,文化活動,男,17歳,2
2015,留学,男,17歳,650
2015,研修,男,17歳,0
2015,家族滞在,男,17歳,898
2015,特定活動,男,17歳,45
2015,永住者,男,17歳,2698
2015,日本人の配偶者等,男,17歳,76
2015,永住者の配偶者等,男,17歳,1
2015,定住者,男,17歳,1569
2015,特別永住者,男,17歳,1086
2015,教授,女,17歳,0
2015,芸術,女,17歳,0
2015,宗教,女,17歳,0
2015,報道,女,17歳,0
2015,高度専門職1号イ,女,17歳,0
2015,高度専門職1号ロ,女,17歳,0
2015,高度専門職1号ハ,女,17歳,0
2015,高度専門職2号,女,17歳,0
2015,経営・管理,女,17歳,0
2015,法律・会計業務,女,17歳,0
2015,医療,女,17歳,0
2015,研究,女,17歳,0
2015,教育,女,17歳,0
2015,技術・人文知識・国際業務,女,17歳,0
2015,企業内転勤,女,17歳,0
2015,興行,女,17歳,1
2015,技能,女,17歳,0
2015,技能実習1号イ,女,17歳,0
2015,技能実習1号ロ,女,17歳,0
2015,技能実習2号イ,女,17歳,0
2015,技能実習2号ロ,女,17歳,0
2015,文化活動,女,17歳,0
2015,留学,女,17歳,627
2015,研修,女,17歳,0
2015,家族滞在,女,17歳,700
2015,特定活動,女,17歳,22
2015,永住者,女,17歳,2689
2015,日本人の配偶者等,女,17歳,84
2015,永住者の配偶者等,女,17歳,3
2015,定住者,女,17歳,1534
2015,特別永住者,女,17歳,1032
2015,教授,男,18歳,0
2015,芸術,男,18歳,0
2015,宗教,男,18歳,32
2015,報道,男,18歳,0
2015,高度専門職1号イ,男,18歳,0
2015,高度専門職1号ロ,男,18歳,0
2015,高度専門職1号ハ,男,18歳,0
2015,高度専門職2号,男,18歳,0
2015,経営・管理,男,18歳,0
2015,法律・会計業務,男,18歳,0
2015,医療,男,18歳,0
2015,研究,男,18歳,0
2015,教育,男,18歳,0
2015,技術・人文知識・国際業務,男,18歳,0
2015,企業内転勤,男,18歳,1
2015,興行,男,18歳,7
2015,技能,男,18歳,0
2015,技能実習1号イ,男,18歳,6
2015,技能実習1号ロ,男,18歳,400
2015,技能実習2号イ,男,18歳,0
2015,技能実習2号ロ,男,18歳,0
2015,文化活動,男,18歳,2
2015,留学,男,18歳,3741
2015,研修,男,18歳,0
2015,家族滞在,男,18歳,891
2015,特定活動,男,18歳,80
2015,永住者,男,18歳,2680
2015,日本人の配偶者等,男,18歳,89
2015,永住者の配偶者等,男,18歳,3
2015,定住者,男,18歳,1682
2015,特別永住者,男,18歳,1143
2015,教授,女,18歳,0
2015,芸術,女,18歳,0
2015,宗教,女,18歳,0
2015,報道,女,18歳,0
2015,高度専門職1号イ,女,18歳,0
2015,高度専門職1号ロ,女,18歳,0
2015,高度専門職1号ハ,女,18歳,0
2015,高度専門職2号,女,18歳,0
2015,経営・管理,女,18歳,0
2015,法律・会計業務,女,18歳,0
2015,医療,女,18歳,0
2015,研究,女,18歳,0
2015,教育,女,18歳,0
2015,技術・人文知識・国際業務,女,18歳,0
2015,企業内転勤,女,18歳,0
2015,興行,女,18歳,4
2015,技能,女,18歳,0
2015,技能実習1号イ,女,18歳,17
2015,技能実習1号ロ,女,18歳,1078
2015,技能実習2号イ,女,18歳,0
2015,技能実習2号ロ,女,18歳,0
2015,文化活動,女,18歳,5
2015,留学,女,18歳,3041
2015,研修,女,18歳,0
2015,家族滞在,女,18歳,720
2015,特定活動,女,18歳,50
2015,永住者,女,18歳,2671
2015,日本人の配偶者等,女,18歳,104
2015,永住者の配偶者等,女,18歳,6
2015,定住者,女,18歳,1546
2015,特別永住者,女,18歳,1107
2015,教授,男,19歳,0
2015,芸術,男,19歳,0
2015,宗教,男,19歳,186
2015,報道,男,19歳,0
2015,高度専門職1号イ,男,19歳,0
2015,高度専門職1号ロ,男,19歳,0
2015,高度専門職1号ハ,男,19歳,0
2015,高度専門職2号,男,19歳,0
2015,経営・管理,男,19歳,4
2015,法律・会計業務,男,19歳,0
2015,医療,男,19歳,0
2015,研究,男,19歳,0
2015,教育,男,19歳,1
2015,技術・人文知識・国際業務,男,19歳,1
2015,企業内転勤,男,19歳,2
2015,興行,男,19歳,20
2015,技能,男,19歳,3
2015,技能実習1号イ,男,19歳,32
2015,技能実習1号ロ,男,19歳,2036
2015,技能実習2号イ,男,19歳,5
2015,技能実習2号ロ,男,19歳,232
2015,文化活動,男,19歳,15
2015,留学,男,19歳,7829
2015,研修,男,19歳,3
2015,家族滞在,男,19歳,790
2015,特定活動,男,19歳,183
2015,永住者,男,19歳,2726
2015,日本人の配偶者等,男,19歳,95
2015,永住者の配偶者等,男,19歳,4
2015,定住者,男,19歳,1638
2015,特別永住者,男,19歳,1181
2015,教授,女,19歳,0
2015,芸術,女,19歳,0
2015,宗教,女,19歳,63
2015,報道,女,19歳,0
2015,高度専門職1号イ,女,19歳,0
2015,高度専門職1号ロ,女,19歳,0
2015,高度専門職1号ハ,女,19歳,0
2015,高度専門職2号,女,19歳,0
2015,経営・管理,女,19歳,1
2015,法律・会計業務,女,19歳,0
2015,医療,女,19歳,0
2015,研究,女,19歳,0
2015,教育,女,19歳,0
2015,技術・人文知識・国際業務,女,19歳,0
2015,企業内転勤,女,19歳,3
2015,興行,女,19歳,12
2015,技能,女,19歳,0
2015,技能実習1号イ,女,19歳,40
2015,技能実習1号ロ,女,19歳,2754
2015,技能実習2号イ,女,19歳,12
2015,技能実習2号ロ,女,19歳,918
2015,文化活動,女,19歳,16
2015,留学,女,19歳,6221
2015,研修,女,19歳,2
2015,家族滞在,女,19歳,739
2015,特定活動,女,19歳,118
2015,永住者,女,19歳,2553
2015,日本人の配偶者等,女,19歳,184
2015,永住者の配偶者等,女,19歳,28
2015,定住者,女,19歳,1571
2015,特別永住者,女,19歳,1176
2015,教授,男,20歳,0
2015,芸術,男,20歳,0
2015,宗教,男,20歳,269
2015,報道,男,20歳,0
2015,高度専門職1号イ,男,20歳,0
2015,高度専門職1号ロ,男,20歳,0
2015,高度専門職1号ハ,男,20歳,0
2015,高度専門職2号,男,20歳,0
2015,経営・管理,男,20歳,5
2015,法律・会計業務,男,20歳,0
2015,医療,男,20歳,0
2015,研究,男,20歳,0
2015,教育,男,20歳,0
2015,技術・人文知識・国際業務,男,20歳,17
2015,企業内転勤,男,20歳,4
2015,興行,男,20歳,17
2015,技能,男,20歳,3
2015,技能実習1号イ,男,20歳,58
2015,技能実習1号ロ,男,20歳,2932
2015,技能実習2号イ,男,20歳,17
2015,技能実習2号ロ,男,20歳,1328
2015,文化活動,男,20歳,25
2015,留学,男,20歳,9855
2015,研修,男,20歳,5
2015,家族滞在,男,20歳,708
2015,特定活動,男,20歳,242
2015,永住者,男,20歳,2671
2015,日本人の配偶者等,男,20歳,96
2015,永住者の配偶者等,男,20歳,9
2015,定住者,男,20歳,1610
2015,特別永住者,男,20歳,1311
2015,教授,女,20歳,0
2015,芸術,女,20歳,0
2015,宗教,女,20歳,102
2015,報道,女,20歳,0
2015,高度専門職1号イ,女,20歳,0
2015,高度専門職1号ロ,女,20歳,0
2015,高度専門職1号ハ,女,20歳,0
2015,高度専門職2号,女,20歳,0
2015,経営・管理,女,20歳,0
2015,法律・会計業務,女,20歳,0
2015,医療,女,20歳,0
2015,研究,女,20歳,0
2015,教育,女,20歳,0
2015,技術・人文知識・国際業務,女,20歳,22
2015,企業内転勤,女,20歳,0
2015,興行,女,20歳,18
2015,技能,女,20歳,0
2015,技能実習1号イ,女,20歳,57
2015,技能実習1号ロ,女,20歳,2543
2015,技能実習2号イ,女,20歳,36
2015,技能実習2号ロ,女,20歳,2653
2015,文化活動,女,20歳,18
2015,留学,女,20歳,8366
2015,研修,女,20歳,7
2015,家族滞在,女,20歳,687
2015,特定活動,女,20歳,229
2015,永住者,女,20歳,2481
2015,日本人の配偶者等,女,20歳,288
2015,永住者の配偶者等,女,20歳,55
2015,定住者,女,20歳,1524
2015,特別永住者,女,20歳,1257
2015,教授,男,21歳,0
2015,芸術,男,21歳,0
2015,宗教,男,21歳,119
2015,報道,男,21歳,0
2015,高度専門職1号イ,男,21歳,0
2015,高度専門職1号ロ,男,21歳,0
2015,高度専門職1号ハ,男,21歳,0
2015,高度専門職2号,男,21歳,0
2015,経営・管理,男,21歳,22
2015,法律・会計業務,男,21歳,0
2015,医療,男,21歳,0
2015,研究,男,21歳,0
2015,教育,男,21歳,8
2015,技術・人文知識・国際業務,男,21歳,72
2015,企業内転勤,男,21歳,12
2015,興行,男,21歳,31
2015,技能,男,21歳,10
2015,技能実習1号イ,男,21歳,96
2015,技能実習1号ロ,男,21歳,3814
2015,技能実習2号イ,男,21歳,46
2015,技能実習2号ロ,男,21歳,2571
2015,文化活動,男,21歳,56
2015,留学,男,21歳,11538
2015,研修,男,21歳,22
2015,家族滞在,男,21歳,637
2015,特定活動,男,21歳,332
2015,永住者,男,21歳,2463
2015,日本人の配偶者等,男,21歳,133
2015,永住者の配偶者等,男,21歳,22
2015,定住者,男,21歳,1472
2015,特別永住者,男,21歳,1317
2015,教授,女,21歳,2
2015,芸術,女,21歳,1
2015,宗教,女,21歳,47
2015,報道,女,21歳,0
2015,高度専門職1号イ,女,21歳,0
2015,高度専門職1号ロ,女,21歳,0
2015,高度専門職1号ハ,女,21歳,0
2015,高度専門職2号,女,21歳,0
2015,経営・管理,女,21歳,7
2015,法律・会計業務,女,21歳,0
2015,医療,女,21歳,1
2015,研究,女,21歳,0
2015,教育,女,21歳,16
2015,技術・人文知識・国際業務,女,21歳,74
2015,企業内転勤,女,21歳,8
2015,興行,女,21歳,53
2015,技能,女,21歳,0
2015,技能実習1号イ,女,21歳,74
2015,技能実習1号ロ,女,21歳,2278
2015,技能実習2号イ,女,21歳,48
2015,技能実習2号ロ,女,21歳,3681
2015,文化活動,女,21歳,26
2015,留学,女,21歳,10472
2015,研修,女,21歳,12
2015,家族滞在,女,21歳,724
2015,特定活動,女,21歳,362
2015,永住者,女,21歳,2398
2015,日本人の配偶者等,女,21歳,359
2015,永住者の配偶者等,女,21歳,108
2015,定住者,女,21歳,1452
2015,特別永住者,女,21歳,1305
2015,教授,男,22歳,3
2015,芸術,男,22歳,1
2015,宗教,男,22歳,38
2015,報道,男,22歳,0
2015,高度専門職1号イ,男,22歳,0
2015,高度専門職1号ロ,男,22歳,0
2015,高度専門職1号ハ,男,22歳,0
2015,高度専門職2号,男,22歳,0
2015,経営・管理,男,22歳,26
2015,法律・会計業務,男,22歳,0
2015,医療,男,22歳,2
2015,研究,男,22歳,1
2015,教育,男,22歳,66
2015,技術・人文知識・国際業務,男,22歳,396
2015,企業内転勤,男,22歳,37
2015,興行,男,22歳,43
2015,技能,男,22歳,21
2015,技能実習1号イ,男,22歳,124
2015,技能実習1号ロ,男,22歳,4177
2015,技能実習2号イ,男,22歳,73
2015,技能実習2号ロ,男,22歳,3560
2015,文化活動,男,22歳,70
2015,留学,男,22歳,12582
2015,研修,男,22歳,33
2015,家族滞在,男,22歳,555
2015,特定活動,男,22歳,487
2015,永住者,男,22歳,2437
2015,日本人の配偶者等,男,22歳,169
2015,永住者の配偶者等,男,22歳,56
2015,定住者,男,22歳,1507
2015,特別永住者,男,22歳,1397
2015,教授,女,22歳,1
2015,芸術,女,22歳,2
2015,宗教,女,22歳,39
2015,報道,女,22歳,0
2015,高度専門職1号イ,女,22歳,0
2015,高度専門職1号ロ,女,22歳,0
2015,高度専門職1号ハ,女,22歳,0
2015,高度専門職2号,女,22歳,0
2015,経営・管理,女,22歳,10
2015,法律・会計業務,女,22歳,0
2015,医療,女,22歳,14
2015,研究,女,22歳,0
2015,教育,女,22歳,126
2015,技術・人文知識・国際業務,女,22歳,498
2015,企業内転勤,女,22歳,24
2015,興行,女,22歳,64
2015,技能,女,22歳,1
2015,技能実習1号イ,女,22歳,121
2015,技能実習1号ロ,女,22歳,2451
2015,技能実習2号イ,女,22歳,70
2015,技能実習2号ロ,女,22歳,3359
2015,文化活動,女,22歳,44
2015,留学,女,22歳,11036
2015,研修,女,22歳,20
2015,家族滞在,女,22歳,855
2015,特定活動,女,22歳,553
2015,永住者,女,22歳,2387
2015,日本人の配偶者等,女,22歳,573
2015,永住者の配偶者等,女,22歳,174
2015,定住者,女,22歳,1436
2015,特別永住者,女,22歳,1253
2015,教授,男,23歳,9
2015,芸術,男,23歳,1
2015,宗教,男,23歳,17
2015,報道,男,23歳,0
2015,高度専門職1号イ,男,23歳,0
2015,高度専門職1号ロ,男,23歳,1
2015,高度専門職1号ハ,男,23歳,0
2015,高度専門職2号,男,23歳,0
2015,経営・管理,男,23歳,65
2015,法律・会計業務,男,23歳,0
2015,医療,男,23歳,5
2015,研究,男,23歳,4
2015,教育,男,23歳,282
2015,技術・人文知識・国際業務,男,23歳,1262
2015,企業内転勤,男,23歳,102
2015,興行,男,23歳,70
2015,技能,男,23歳,18
2015,技能実習1号イ,男,23歳,149
2015,技能実習1号ロ,男,23歳,4111
2015,技能実習2号イ,男,23歳,117
2015,技能実習2号ロ,男,23歳,4228
2015,文化活動,男,23歳,66
2015,留学,男,23歳,13564
2015,研修,男,23歳,65
2015,家族滞在,男,23歳,408
2015,特定活動,男,23歳,763
2015,永住者,男,23歳,2364
2015,日本人の配偶者等,男,23歳,225
2015,永住者の配偶者等,男,23歳,68
2015,定住者,男,23歳,1517
2015,特別永住者,男,23歳,1411
2015,教授,女,23歳,13
2015,芸術,女,23歳,1
2015,宗教,女,23歳,40
2015,報道,女,23歳,1
2015,高度専門職1号イ,女,23歳,0
2015,高度専門職1号ロ,女,23歳,0
2015,高度専門職1号ハ,女,23歳,0
2015,高度専門職2号,女,23歳,0
2015,経営・管理,女,23歳,31
2015,法律・会計業務,女,23歳,0
2015,医療,女,23歳,45
2015,研究,女,23歳,1
2015,教育,女,23歳,400
2015,技術・人文知識・国際業務,女,23歳,1312
2015,企業内転勤,女,23歳,46
2015,興行,女,23歳,81
2015,技能,女,23歳,4
2015,技能実習1号イ,女,23歳,131
2015,技能実習1号ロ,女,23歳,2293
2015,技能実習2号イ,女,23歳,64
2015,技能実習2号ロ,女,23歳,2990
2015,文化活動,女,23歳,55
2015,留学,女,23歳,11243
2015,研修,女,23歳,30
2015,家族滞在,女,23歳,1040
2015,特定活動,女,23歳,803
2015,永住者,女,23歳,2437
2015,日本人の配偶者等,女,23歳,844
2015,永住者の配偶者等,女,23歳,249
2015,定住者,女,23歳,1530
2015,特別永住者,女,23歳,1372
2015,教授,男,24歳,12
2015,芸術,男,24歳,4
2015,宗教,男,24歳,25
2015,報道,男,24歳,0
2015,高度専門職1号イ,男,24歳,0
2015,高度専門職1号ロ,男,24歳,1
2015,高度専門職1号ハ,男,24歳,0
2015,高度専門職2号,男,24歳,0
2015,経営・管理,男,24歳,136
2015,法律・会計業務,男,24歳,0
2015,医療,男,24歳,5
2015,研究,男,24歳,5
2015,教育,男,24歳,422
2015,技術・人文知識・国際業務,男,24歳,2487
2015,企業内転勤,男,24歳,277
2015,興行,男,24歳,58
2015,技能,男,24歳,29
2015,技能実習1号イ,男,24歳,183
2015,技能実習1号ロ,男,24歳,4107
2015,技能実習2号イ,男,24歳,101
2015,技能実習2号ロ,男,24歳,4643
2015,文化活動,男,24歳,65
2015,留学,男,24歳,14223
2015,研修,男,24歳,85
2015,家族滞在,男,24歳,450
2015,特定活動,男,24歳,985
2015,永住者,男,24歳,2596
2015,日本人の配偶者等,男,24歳,389
2015,永住者の配偶者等,男,24歳,132
2015,定住者,男,24歳,1615
2015,特別永住者,男,24歳,1448
2015,教授,女,24歳,15
2015,芸術,女,24歳,2
2015,宗教,女,24歳,39
2015,報道,女,24歳,0
2015,高度専門職1号イ,女,24歳,0
2015,高度専門職1号ロ,女,24歳,0
2015,高度専門職1号ハ,女,24歳,0
2015,高度専門職2号,女,24歳,0
2015,経営・管理,女,24歳,51
2015,法律・会計業務,女,24歳,0
2015,医療,女,24歳,102
2015,研究,女,24歳,4
2015,教育,女,24歳,511
2015,技術・人文知識・国際業務,女,24歳,2438
2015,企業内転勤,女,24歳,141
2015,興行,女,24歳,79
2015,技能,女,24歳,4
2015,技能実習1号イ,女,24歳,125
2015,技能実習1号ロ,女,24歳,2179
2015,技能実習2号イ,女,24歳,71
2015,技能実習2号ロ,女,24歳,2911
2015,文化活動,女,24歳,57
2015,留学,女,24歳,10998
2015,研修,女,24歳,34
2015,家族滞在,女,24歳,1346
2015,特定活動,女,24歳,942
2015,永住者,女,24歳,2542
2015,日本人の配偶者等,女,24歳,1177
2015,永住者の配偶者等,女,24歳,386
2015,定住者,女,24歳,1632
2015,特別永住者,女,24歳,1477
2015,教授,男,25歳,21
2015,芸術,男,25歳,0
2015,宗教,男,25歳,33
2015,報道,男,25歳,1
2015,高度専門職1号イ,男,25歳,0
2015,高度専門職1号ロ,男,25歳,2
2015,高度専門職1号ハ,男,25歳,0
2015,高度専門職2号,男,25歳,0
2015,経営・管理,男,25歳,246
2015,法律・会計業務,男,25歳,0
2015,医療,男,25歳,16
2015,研究,男,25歳,18
2015,教育,男,25歳,437
2015,技術・人文知識・国際業務,男,25歳,4195
2015,企業内転勤,男,25歳,487
2015,興行,男,25歳,81
2015,技能,男,25歳,66
2015,技能実習1号イ,男,25歳,222
2015,技能実習1号ロ,男,25歳,4024
2015,技能実習2号イ,男,25歳,161
2015,技能実習2号ロ,男,25歳,4800
2015,文化活動,男,25歳,78
2015,留学,男,25歳,13041
2015,研修,男,25歳,109
2015,家族滞在,男,25歳,536
2015,特定活動,男,25歳,1069
2015,永住者,男,25歳,2776
2015,日本人の配偶者等,男,25歳,544
2015,永住者の配偶者等,男,25歳,174
2015,定住者,男,25歳,1686
2015,特別永住者,男,25歳,1587
2015,教授,女,25歳,23
2015,芸術,女,25歳,4
2015,宗教,女,25歳,39
2015,報道,女,25歳,2
2015,高度専門職1号イ,女,25歳,0
2015,高度専門職1号ロ,女,25歳,2
2015,高度専門職1号ハ,女,25歳,0
2015,高度専門職2号,女,25歳,0
2015,経営・管理,女,25歳,105
2015,法律・会計業務,女,25歳,0
2015,医療,女,25歳,134
2015,研究,女,25歳,11
2015,教育,女,25歳,492
2015,技術・人文知識・国際業務,女,25歳,3715
2015,企業内転勤,女,25歳,228
2015,興行,女,25歳,83
2015,技能,女,25歳,10
