年,在留資格,性別,年齢,人口
2019,高度専門職2号,女,20歳,0
2019,経営・管理,女,20歳,3
2019,法律・会計業務,女,20歳,0
2019,医療,女,20歳,1
2019,研究,女,20歳,0
2019,教育,女,20歳,4
2019,技術・人文知識・国際業務,女,20歳,49
2019,企業内転勤,女,20歳,5
2019,介護,女,20歳,1
2019,興行,女,20歳,15
2019,技能,女,20歳,0
2019,特定技能1号,女,20歳,0
2019,特定技能2号,女,20歳,0
2019,技能実習1号イ,女,20歳,51
2019,技能実習1号ロ,女,20歳,6852
2019,技能実習2号イ,女,20歳,16
2019,技能実習2号ロ,女,20歳,5877
2019,技能実習3号イ,女,20歳,0
2019,技能実習3号ロ,女,20歳,0
2019,文化活動,女,20歳,26
2019,留学,女,20歳,14686
2019,研修,女,20歳,7
2019,家族滞在,女,20歳,938
2019,特定活動,女,20歳,537
2019,永住者,女,20歳,2785
2019,日本人の配偶者等,女,20歳,197
2019,永住者の配偶者等,女,20歳,32
2019,定住者,女,20歳,1735
2019,特別永住者,女,20歳,903
2019,教授,男,21歳,0
2019,芸術,男,21歳,1
2019,宗教,男,21歳,56
2019,報道,男,21歳,0
2019,高度専門職1号イ,男,21歳,0
2019,高度専門職1号ロ,男,21歳,0
2019,高度専門職1号ハ,男,21歳,0
2019,高度専門職2号,男,21歳,0
2019,経営・管理,男,21歳,24
2019,法律・会計業務,男,21歳,0
2019,医療,男,21歳,0
2019,研究,男,21歳,0
2019,教育,男,21歳,8
2019,技術・人文知識・国際業務,男,21歳,268
2019,企業内転勤,男,21歳,19
2019,介護,男,21歳,1
2019,興行,男,21歳,37
2019,技能,男,21歳,5
2019,特定技能1号,男,21歳,0
2019,特定技能2号,男,21歳,0
2019,技能実習1号イ,男,21歳,119
2019,技能実習1号ロ,男,21歳,9420
2019,技能実習2号イ,男,21歳,77
2019,技能実習2号ロ,男,21歳,7446
2019,技能実習3号イ,男,21歳,0
2019,技能実習3号ロ,男,21歳,19
2019,文化活動,男,21歳,39
2019,留学,男,21歳,19515
2019,研修,男,21歳,10
2019,家族滞在,男,21歳,790
2019,特定活動,男,21歳,749
2019,永住者,男,21歳,2904
2019,日本人の配偶者等,男,21歳,162
2019,永住者の配偶者等,男,21歳,15
2019,定住者,男,21歳,1933
2019,特別永住者,男,21歳,952
2019,教授,女,21歳,0
2019,芸術,女,21歳,0
2019,宗教,女,21歳,45
2019,報道,女,21歳,0
2019,高度専門職1号イ,女,21歳,0
2019,高度専門職1号ロ,女,21歳,0
2019,高度専門職1号ハ,女,21歳,0
2019,高度専門職2号,女,21歳,0
2019,経営・管理,女,21歳,8
2019,法律・会計業務,女,21歳,0
2019,医療,女,21歳,8
2019,研究,女,21歳,0
2019,教育,女,21歳,26
2019,技術・人文知識・国際業務,女,21歳,246
2019,企業内転勤,女,21歳,8
2019,介護,女,21歳,9
2019,興行,女,21歳,52
2019,技能,女,21歳,4
2019,特定技能1号,女,21歳,3
2019,特定技能2号,女,21歳,0
2019,技能実習1号イ,女,21歳,80
2019,技能実習1号ロ,女,21歳,5449
2019,技能実習2号イ,女,21歳,34
2019,技能実習2号ロ,女,21歳,8552
2019,技能実習3号イ,女,21歳,0
2019,技能実習3号ロ,女,21歳,75
2019,文化活動,女,21歳,29
2019,留学,女,21歳,17582
2019,研修,女,21歳,8
2019,家族滞在,女,21歳,1160
2019,特定活動,女,21歳,987
2019,永住者,女,21歳,2882
2019,日本人の配偶者等,女,21歳,326
2019,永住者の配偶者等,女,21歳,82
2019,定住者,女,21歳,1821
2019,特別永住者,女,21歳,931
2019,教授,男,22歳,5
2019,芸術,男,22歳,1
2019,宗教,男,22歳,30
2019,報道,男,22歳,0
2019,高度専門職1号イ,男,22歳,0
2019,高度専門職1号ロ,男,22歳,1
2019,高度専門職1号ハ,男,22歳,0
2019,高度専門職2号,男,22歳,0
2019,経営・管理,男,22歳,62
2019,法律・会計業務,男,22歳,0
2019,医療,男,22歳,2
2019,研究,男,22歳,0
2019,教育,男,22歳,89
2019,技術・人文知識・国際業務,男,22歳,1587
2019,企業内転勤,男,22歳,69
2019,介護,男,22歳,5
2019,興行,男,22歳,45
2019,技能,男,22歳,13
2019,特定技能1号,男,22歳,0
2019,特定技能2号,男,22歳,0
2019,技能実習1号イ,男,22歳,140
2019,技能実習1号ロ,男,22歳,9236
2019,技能実習2号イ,男,22歳,82
2019,技能実習2号ロ,男,22歳,9375
2019,技能実習3号イ,男,22歳,0
2019,技能実習3号ロ,男,22歳,243
2019,文化活動,男,22歳,66
2019,留学,男,22歳,21134
2019,研修,男,22歳,28
2019,家族滞在,男,22歳,725
2019,特定活動,男,22歳,1100
2019,永住者,男,22歳,2880
2019,日本人の配偶者等,男,22歳,214
2019,永住者の配偶者等,男,22歳,29
2019,定住者,男,22歳,1965
2019,特別永住者,男,22歳,991
2019,教授,女,22歳,4
2019,芸術,女,22歳,1
2019,宗教,女,22歳,40
2019,報道,女,22歳,0
2019,高度専門職1号イ,女,22歳,0
2019,高度専門職1号ロ,女,22歳,1
2019,高度専門職1号ハ,女,22歳,0
2019,高度専門職2号,女,22歳,0
2019,経営・管理,女,22歳,24
2019,法律・会計業務,女,22歳,0
2019,医療,女,22歳,44
2019,研究,女,22歳,0
2019,教育,女,22歳,170
2019,技術・人文知識・国際業務,女,22歳,1299
2019,企業内転勤,女,22歳,40
2019,介護,女,22歳,18
2019,興行,女,22歳,88
2019,技能,女,22歳,2
2019,特定技能1号,女,22歳,0
2019,特定技能2号,女,22歳,0
2019,技能実習1号イ,女,22歳,93
2019,技能実習1号ロ,女,22歳,4673
2019,技能実習2号イ,女,22歳,47
2019,技能実習2号ロ,女,22歳,6812
2019,技能実習3号イ,女,22歳,1
2019,技能実習3号ロ,女,22歳,368
2019,文化活動,女,22歳,45
2019,留学,女,22歳,17244
2019,研修,女,22歳,15
2019,家族滞在,女,22歳,1460
2019,特定活動,女,22歳,1144
2019,永住者,女,22歳,2840
2019,日本人の配偶者等,女,22歳,572
2019,永住者の配偶者等,女,22歳,118
2019,定住者,女,22歳,1716
2019,特別永住者,女,22歳,1003
2019,教授,男,23歳,9
2019,芸術,男,23歳,1
2019,宗教,男,23歳,29
2019,報道,男,23歳,0
2019,高度専門職1号イ,男,23歳,0
2019,高度専門職1号ロ,男,23歳,5
2019,高度専門職1号ハ,男,23歳,0
2019,高度専門職2号,男,23歳,0
2019,経営・管理,男,23歳,100
2019,法律・会計業務,男,23歳,0
2019,医療,男,23歳,8
2019,研究,男,23歳,5
2019,教育,男,23歳,333
2019,技術・人文知識・国際業務,男,23歳,4580
2019,企業内転勤,男,23歳,144
2019,介護,男,23歳,14
2019,興行,男,23歳,73
2019,技能,男,23歳,22
2019,特定技能1号,男,23歳,0
2019,特定技能2号,男,23歳,0
2019,技能実習1号イ,男,23歳,208
2019,技能実習1号ロ,男,23歳,8205
2019,技能実習2号イ,男,23歳,140
2019,技能実習2号ロ,男,23歳,10079
2019,技能実習3号イ,男,23歳,2
2019,技能実習3号ロ,男,23歳,564
2019,文化活動,男,23歳,95
2019,留学,男,23歳,21466
2019,研修,男,23歳,47
2019,家族滞在,男,23歳,647
2019,特定活動,男,23歳,1575
2019,永住者,男,23歳,2840
2019,日本人の配偶者等,男,23歳,349
2019,永住者の配偶者等,男,23歳,68
2019,定住者,男,23歳,1878
2019,特別永住者,男,23歳,1041
2019,教授,女,23歳,9
2019,芸術,女,23歳,3
2019,宗教,女,23歳,42
2019,報道,女,23歳,0
2019,高度専門職1号イ,女,23歳,0
2019,高度専門職1号ロ,女,23歳,1
2019,高度専門職1号ハ,女,23歳,0
2019,高度専門職2号,女,23歳,0
2019,経営・管理,女,23歳,33
2019,法律・会計業務,女,23歳,0
2019,医療,女,23歳,100
2019,研究,女,23歳,0
2019,教育,女,23歳,472
2019,技術・人文知識・国際業務,女,23歳,3455
2019,企業内転勤,女,23歳,77
2019,介護,女,23歳,31
2019,興行,女,23歳,99
2019,技能,女,23歳,3
2019,特定技能1号,女,23歳,1
2019,特定技能2号,女,23歳,0
2019,技能実習1号イ,女,23歳,112
2019,技能実習1号ロ,女,23歳,4838
2019,技能実習2号イ,女,23歳,79
2019,技能実習2号ロ,女,23歳,5957
2019,技能実習3号イ,女,23歳,3
2019,技能実習3号ロ,女,23歳,444
2019,文化活動,女,23歳,59
2019,留学,女,23歳,17544
2019,研修,女,23歳,26
2019,家族滞在,女,23歳,1905
2019,特定活動,女,23歳,1392
2019,永住者,女,23歳,2683
2019,日本人の配偶者等,女,23歳,778
2019,永住者の配偶者等,女,23歳,183
2019,定住者,女,23歳,1781
2019,特別永住者,女,23歳,1039
2019,教授,男,24歳,19
2019,芸術,男,24歳,2
2019,宗教,男,24歳,23
2019,報道,男,24歳,2
2019,高度専門職1号イ,男,24歳,0
2019,高度専門職1号ロ,男,24歳,23
2019,高度専門職1号ハ,男,24歳,0
2019,高度専門職2号,男,24歳,0
2019,経営・管理,男,24歳,183
2019,法律・会計業務,男,24歳,0
2019,医療,男,24歳,12
2019,研究,男,24歳,8
2019,教育,男,24歳,467
2019,技術・人文知識・国際業務,男,24歳,7085
2019,企業内転勤,男,24歳,321
2019,介護,男,24歳,13
2019,興行,男,24歳,86
2019,技能,男,24歳,26
2019,特定技能1号,男,24歳,1
2019,特定技能2号,男,24歳,0
2019,技能実習1号イ,男,24歳,196
2019,技能実習1号ロ,男,24歳,7380
2019,技能実習2号イ,男,24歳,135
2019,技能実習2号ロ,男,24歳,9721
2019,技能実習3号イ,男,24歳,1
2019,技能実習3号ロ,男,24歳,741
2019,文化活動,男,24歳,86
2019,留学,男,24歳,19263
2019,研修,男,24歳,68
2019,家族滞在,男,24歳,621
2019,特定活動,男,24歳,1924
2019,永住者,男,24歳,2824
2019,日本人の配偶者等,男,24歳,470
2019,永住者の配偶者等,男,24歳,85
2019,定住者,男,24歳,1852
2019,特別永住者,男,24歳,1139
2019,教授,女,24歳,17
2019,芸術,女,24歳,1
2019,宗教,女,24歳,42
2019,報道,女,24歳,0
2019,高度専門職1号イ,女,24歳,0
2019,高度専門職1号ロ,女,24歳,11
2019,高度専門職1号ハ,女,24歳,0
2019,高度専門職2号,女,24歳,0
2019,経営・管理,女,24歳,55
2019,法律・会計業務,女,24歳,0
2019,医療,女,24歳,169
2019,研究,女,24歳,4
2019,教育,女,24歳,589
2019,技術・人文知識・国際業務,女,24歳,5381
2019,企業内転勤,女,24歳,162
2019,介護,女,24歳,38
2019,興行,女,24歳,95
2019,技能,女,24歳,3
2019,特定技能1号,女,24歳,2
2019,特定技能2号,女,24歳,0
2019,技能実習1号イ,女,24歳,106
2019,技能実習1号ロ,女,24歳,4222
2019,技能実習2号イ,女,24歳,91
2019,技能実習2号ロ,女,24歳,5698
2019,技能実習3号イ,女,24歳,2
2019,技能実習3号ロ,女,24歳,409
2019,文化活動,女,24歳,84
2019,留学,女,24歳,15182
2019,研修,女,24歳,24
2019,家族滞在,女,24歳,2344
2019,特定活動,女,24歳,1521
2019,永住者,女,24歳,2638
2019,日本人の配偶者等,女,24歳,1129
2019,永住者の配偶者等,女,24歳,278
2019,定住者,女,24歳,1770
2019,特別永住者,女,24歳,1111
2019,教授,男,25歳,20
2019,芸術,男,25歳,2
2019,宗教,男,25歳,17
2019,報道,男,25歳,0
2019,高度専門職1号イ,男,25歳,0
2019,高度専門職1号ロ,男,25歳,49
2019,高度専門職1号ハ,男,25歳,0
2019,高度専門職2号,男,25歳,0
2019,経営・管理,男,25歳,256
2019,法律・会計業務,男,25歳,0
2019,医療,男,25歳,23
2019,研究,男,25歳,4
2019,教育,男,25歳,494
2019,技術・人文知識・国際業務,男,25歳,9625
2019,企業内転勤,男,25歳,404
2019,介護,男,25歳,16
2019,興行,男,25歳,85
2019,技能,男,25歳,69
2019,特定技能1号,男,25歳,0
2019,特定技能2号,男,25歳,0
2019,技能実習1号イ,男,25歳,213
2019,技能実習1号ロ,男,25歳,6374
2019,技能実習2号イ,男,25歳,142
2019,技能実習2号ロ,男,25歳,9102
2019,技能実習3号イ,男,25歳,6
2019,技能実習3号ロ,男,25歳,989
2019,文化活動,男,25歳,82
2019,留学,男,25歳,15972
2019,研修,男,25歳,67
2019,家族滞在,男,25歳,604
2019,特定活動,男,25歳,2279
2019,永住者,男,25歳,2625
2019,日本人の配偶者等,男,25歳,588
2019,永住者の配偶者等,男,25歳,140
2019,定住者,男,25歳,1722
2019,特別永住者,男,25歳,1149
2019,教授,女,25歳,15
2019,芸術,女,25歳,2
2019,宗教,女,25歳,32
2019,報道,女,25歳,1
2019,高度専門職1号イ,女,25歳,1
2019,高度専門職1号ロ,女,25歳,56
2019,高度専門職1号ハ,女,25歳,0
2019,高度専門職2号,女,25歳,0
2019,経営・管理,女,25歳,63
2019,法律・会計業務,女,25歳,0
2019,医療,女,25歳,186
2019,研究,女,25歳,3
2019,教育,女,25歳,652
2019,技術・人文知識・国際業務,女,25歳,7286
2019,企業内転勤,女,25歳,261
2019,介護,女,25歳,45
2019,興行,女,25歳,103
2019,技能,女,25歳,10
2019,特定技能1号,女,25歳,0
2019,特定技能2号,女,25歳,0
2019,技能実習1号イ,女,25歳,109
2019,技能実習1号ロ,女,25歳,3606
2019,技能実習2号イ,女,25歳,72
2019,技能実習2号ロ,女,25歳,5328
2019,技能実習3号イ,女,25歳,4
2019,技能実習3号ロ,女,25歳,414
2019,文化活動,女,25歳,64
2019,留学,女,25歳,11804
2019,研修,女,25歳,30
2019,家族滞在,女,25歳,2881
2019,特定活動,女,25歳,1608
2019,永住者,女,25歳,2591
2019,日本人の配偶者等,女,25歳,1349
2019,永住者の配偶者等,女,25歳,363
2019,定住者,女,25歳,1710
2019,特別永住者,女,25歳,1157
2019,教授,男,26歳,36
2019,芸術,男,26歳,5
2019,宗教,男,26歳,42
2019,報道,男,26歳,1
2019,高度専門職1号イ,男,26歳,2
2019,高度専門職1号ロ,男,26歳,125
2019,高度専門職1号ハ,男,26歳,0
2019,高度専門職2号,男,26歳,0
2019,経営・管理,男,26歳,341
2019,法律・会計業務,男,26歳,0
2019,医療,男,26歳,40
2019,研究,男,26歳,17
2019,教育,男,26歳,515
2019,技術・人文知識・国際業務,男,26歳,11468
2019,企業内転勤,男,26歳,581
2019,介護,男,26歳,16
2019,興行,男,26歳,86
2019,技能,男,26歳,116
2019,特定技能1号,男,26歳,0
2019,特定技能2号,男,26歳,0
2019,技能実習1号イ,男,26歳,223
2019,技能実習1号ロ,男,26歳,5755
2019,技能実習2号イ,男,26歳,164
2019,技能実習2号ロ,男,26歳,8390
2019,技能実習3号イ,男,26歳,11
2019,技能実習3号ロ,男,26歳,1034
2019,文化活動,男,26歳,87
2019,留学,男,26歳,12584
2019,研修,男,26歳,83
2019,家族滞在,男,26歳,667
2019,特定活動,男,26歳,2479
2019,永住者,男,26歳,2634
2019,日本人の配偶者等,男,26歳,765
2019,永住者の配偶者等,男,26歳,209
2019,定住者,男,26歳,1789
2019,特別永住者,男,26歳,1231
2019,教授,女,26歳,28
2019,芸術,女,26歳,4
2019,宗教,女,26歳,43
2019,報道,女,26歳,0
2019,高度専門職1号イ,女,26歳,2
2019,高度専門職1号ロ,女,26歳,106
2019,高度専門職1号ハ,女,26歳,0
2019,高度専門職2号,女,26歳,0
2019,経営・管理,女,26歳,115
2019,法律・会計業務,女,26歳,0
2019,医療,女,26歳,209
2019,研究,女,26歳,16
2019,教育,女,26歳,579
2019,技術・人文知識・国際業務,女,26歳,8336
2019,企業内転勤,女,26歳,265
2019,介護,女,26歳,52
2019,興行,女,26歳,93
2019,技能,女,26歳,10
2019,特定技能1号,女,26歳,1
2019,特定技能2号,女,26歳,0
2019,技能実習1号イ,女,26歳,108
2019,技能実習1号ロ,女,26歳,3315
2019,技能実習2号イ,女,26歳,91
2019,技能実習2号ロ,女,26歳,4798
2019,技能実習3号イ,女,26歳,4
2019,技能実習3号ロ,女,26歳,421
2019,文化活動,女,26歳,63
2019,留学,女,26歳,8922
2019,研修,女,26歳,32
2019,家族滞在,女,26歳,3497
2019,特定活動,女,26歳,1671
2019,永住者,女,26歳,2651
2019,日本人の配偶者等,女,26歳,1711
2019,永住者の配偶者等,女,26歳,458
2019,定住者,女,26歳,1770
2019,特別永住者,女,26歳,1111
2019,教授,男,27歳,69
2019,芸術,男,27歳,4
2019,宗教,男,27歳,33
2019,報道,男,27歳,0
2019,高度専門職1号イ,男,27歳,8
2019,高度専門職1号ロ,男,27歳,204
2019,高度専門職1号ハ,男,27歳,1
2019,高度専門職2号,男,27歳,0
2019,経営・管理,男,27歳,408
2019,法律・会計業務,男,27歳,0
2019,医療,男,27歳,35
2019,研究,男,27歳,31
2019,教育,男,27歳,410
2019,技術・人文知識・国際業務,男,27歳,12526
2019,企業内転勤,男,27歳,610
2019,介護,男,27歳,8
2019,興行,男,27歳,96
2019,技能,男,27歳,185
2019,特定技能1号,男,27歳,0
2019,特定技能2号,男,27歳,0
2019,技能実習1号イ,男,27歳,250
2019,技能実習1号ロ,男,27歳,4720
2019,技能実習2号イ,男,27歳,169
2019,技能実習2号ロ,男,27歳,6921
2019,技能実習3号イ,男,27歳,11
2019,技能実習3号ロ,男,27歳,959
2019,文化活動,男,27歳,69
2019,留学,男,27歳,9406
2019,研修,男,27歳,75
2019,家族滞在,男,27歳,713
2019,特定活動,男,27歳,2333
2019,永住者,男,27歳,2555
2019,日本人の配偶者等,男,27歳,902
2019,永住者の配偶者等,男,27歳,245
2019,定住者,男,27歳,1774
2019,特別永住者,男,27歳,1242
2019,教授,女,27歳,44
2019,芸術,女,27歳,2
2019,宗教,女,27歳,43
2019,報道,女,27歳,1
2019,高度専門職1号イ,女,27歳,5
2019,高度専門職1号ロ,女,27歳,184
2019,高度専門職1号ハ,女,27歳,0
2019,高度専門職2号,女,27歳,0
2019,経営・管理,女,27歳,163
2019,法律・会計業務,女,27歳,0
2019,医療,女,27歳,207
2019,研究,女,27歳,10
2019,教育,女,27歳,486
2019,技術・人文知識・国際業務,女,27歳,8365
2019,企業内転勤,女,27歳,277
2019,介護,女,27歳,42
2019,興行,女,27歳,79
2019,技能,女,27歳,14
2019,特定技能1号,女,27歳,2
2019,特定技能2号,女,27歳,0
2019,技能実習1号イ,女,27歳,103
2019,技能実習1号ロ,女,27歳,2968
2019,技能実習2号イ,女,27歳,83
2019,技能実習2号ロ,女,27歳,3967
2019,技能実習3号イ,女,27歳,1
2019,技能実習3号ロ,女,27歳,339
2019,文化活動,女,27歳,65
2019,留学,女,27歳,6362
2019,研修,女,27歳,44
2019,家族滞在,女,27歳,3788
2019,特定活動,女,27歳,1473
2019,永住者,女,27歳,2851
2019,日本人の配偶者等,女,27歳,2008
2019,永住者の配偶者等,女,27歳,457
2019,定住者,女,27歳,1859
2019,特別永住者,女,27歳,1194
2019,教授,男,28歳,162
2019,芸術,男,28歳,8
2019,宗教,男,28歳,33
2019,報道,男,28歳,4
2019,高度専門職1号イ,男,28歳,32
2019,高度専門職1号ロ,男,28歳,350
2019,高度専門職1号ハ,男,28歳,1
2019,高度専門職2号,男,28歳,0
2019,経営・管理,男,28歳,520
2019,法律・会計業務,男,28歳,0
2019,医療,男,28歳,37
2019,研究,男,28歳,40
2019,教育,男,28歳,454
2019,技術・人文知識・国際業務,男,28歳,13077
2019,企業内転勤,男,28歳,684
2019,介護,男,28歳,16
2019,興行,男,28歳,96
2019,技能,男,28歳,284
2019,特定技能1号,男,28歳,0
2019,特定技能2号,男,28歳,0
2019,技能実習1号イ,男,28歳,217
2019,技能実習1号ロ,男,28歳,4510
2019,技能実習2号イ,男,28歳,167
2019,技能実習2号ロ,男,28歳,6416
2019,技能実習3号イ,男,28歳,4
2019,技能実習3号ロ,男,28歳,848
2019,文化活動,男,28歳,89
2019,留学,男,28歳,7385
2019,研修,男,28歳,58
2019,家族滞在,男,28歳,873
2019,特定活動,男,28歳,2214
2019,永住者,男,28歳,2928
2019,日本人の配偶者等,男,28歳,1187
2019,永住者の配偶者等,男,28歳,329
2019,定住者,男,28歳,1980
2019,特別永住者,男,28歳,1271
2019,教授,女,28歳,79
2019,芸術,女,28歳,8
2019,宗教,女,28歳,33
2019,報道,女,28歳,3
2019,高度専門職1号イ,女,28歳,8
2019,高度専門職1号ロ,女,28歳,312
2019,高度専門職1号ハ,女,28歳,1
2019,高度専門職2号,女,28歳,0
2019,経営・管理,女,28歳,193
2019,法律・会計業務,女,28歳,1
2019,医療,女,28歳,211
2019,研究,女,28歳,34
2019,教育,女,28歳,429
2019,技術・人文知識・国際業務,女,28歳,8429
2019,企業内転勤,女,28歳,314
2019,介護,女,28歳,22
2019,興行,女,28歳,74
2019,技能,女,28歳,28
2019,特定技能1号,女,28歳,2
2019,特定技能2号,女,28歳,0
2019,技能実習1号イ,女,28歳,91
2019,技能実習1号ロ,女,28歳,2765
2019,技能実習2号イ,女,28歳,71
2019,技能実習2号ロ,女,28歳,3828
2019,技能実習3号イ,女,28歳,5
2019,技能実習3号ロ,女,28歳,313
2019,文化活動,女,28歳,57
2019,留学,女,28歳,4948
2019,研修,女,28歳,26
2019,家族滞在,女,28歳,4249
2019,特定活動,女,28歳,1278
2019,永住者,女,28歳,3240
2019,日本人の配偶者等,女,28歳,2284
2019,永住者の配偶者等,女,28歳,598
2019,定住者,女,28歳,1995
2019,特別永住者,女,28歳,1277
2019,教授,男,29歳,237
2019,芸術,男,29歳,9
2019,宗教,男,29歳,29
2019,報道,男,29歳,3
2019,高度専門職1号イ,男,29歳,62
2019,高度専門職1号ロ,男,29歳,542
2019,高度専門職1号ハ,男,29歳,2
2019,高度専門職2号,男,29歳,0
2019,経営・管理,男,29歳,698
2019,法律・会計業務,男,29歳,0
2019,医療,男,29歳,48
2019,研究,男,29歳,63
2019,教育,男,29歳,438
2019,技術・人文知識・国際業務,男,29歳,13595
2019,企業内転勤,男,29歳,803
2019,介護,男,29歳,12
2019,興行,男,29歳,91
2019,技能,男,29歳,497
2019,特定技能1号,男,29歳,2
2019,特定技能2号,男,29歳,0
2019,技能実習1号イ,男,29歳,259
2019,技能実習1号ロ,男,29歳,4290
2019,技能実習2号イ,男,29歳,187
2019,技能実習2号ロ,男,29歳,5732
2019,技能実習3号イ,男,29歳,7
2019,技能実習3号ロ,男,29歳,813
2019,文化活動,男,29歳,78
2019,留学,男,29歳,5690
2019,研修,男,29歳,71
2019,家族滞在,男,29歳,971
2019,特定活動,男,29歳,2219
2019,永住者,男,29歳,3208
2019,日本人の配偶者等,男,29歳,1397
2019,永住者の配偶者等,男,29歳,422
2019,定住者,男,29歳,2046
2019,特別永住者,男,29歳,1388
2019,教授,女,29歳,112
2019,芸術,女,29歳,8
2019,宗教,女,29歳,33
2019,報道,女,29歳,1
2019,高度専門職1号イ,女,29歳,32
2019,高度専門職1号ロ,女,29歳,434
2019,高度専門職1号ハ,女,29歳,0
2019,高度専門職2号,女,29歳,1
2019,経営・管理,女,29歳,273
2019,法律・会計業務,女,29歳,0
2019,医療,女,29歳,208
2019,研究,女,29歳,29
2019,教育,女,29歳,346
2019,技術・人文知識・国際業務,女,29歳,8660
2019,企業内転勤,女,29歳,310
2019,介護,女,29歳,18
2019,興行,女,29歳,52
2019,技能,女,29歳,32
2019,特定技能1号,女,29歳,0
2019,特定技能2号,女,29歳,0
2019,技能実習1号イ,女,29歳,90
2019,技能実習1号ロ,女,29歳,2794
2019,技能実習2号イ,女,29歳,74
2019,技能実習2号ロ,女,29歳,3890
2019,技能実習3号イ,女,29歳,5
2019,技能実習3号ロ,女,29歳,322
2019,文化活動,女,29歳,54
2019,留学,女,29歳,3827
2019,研修,女,29歳,18
2019,家族滞在,女,29歳,4819
2019,特定活動,女,29歳,1220
2019,永住者,女,29歳,3908
2019,日本人の配偶者等,女,29歳,2677
2019,永住者の配偶者等,女,29歳,746
2019,定住者,女,29歳,2056
2019,特別永住者,女,29歳,1272
2019,教授,男,30歳,274
2019,芸術,男,30歳,8
2019,宗教,男,30歳,42
2019,報道,男,30歳,5
2019,高度専門職1号イ,男,30歳,90
2019,高度専門職1号ロ,男,30歳,622
2019,高度専門職1号ハ,男,30歳,4
2019,高度専門職2号,男,30歳,3
2019,経営・管理,男,30歳,745
2019,法律・会計業務,男,30歳,0
2019,医療,男,30歳,34
2019,研究,男,30歳,65
2019,教育,男,30歳,367
2019,技術・人文知識・国際業務,男,30歳,12331
2019,企業内転勤,男,30歳,763
2019,介護,男,30歳,8
2019,興行,男,30歳,82
2019,技能,男,30歳,837
2019,特定技能1号,男,30歳,1
2019,特定技能2号,男,30歳,0
2019,技能実習1号イ,男,30歳,224
2019,技能実習1号ロ,男,30歳,3604
2019,技能実習2号イ,男,30歳,171
2019,技能実習2号ロ,男,30歳,4659
2019,技能実習3号イ,男,30歳,8
2019,技能実習3号ロ,男,30歳,592
2019,文化活動,男,30歳,75
2019,留学,男,30歳,4136
2019,研修,男,30歳,64
2019,家族滞在,男,30歳,1024
2019,特定活動,男,30歳,2052
2019,永住者,男,30歳,3469
2019,日本人の配偶者等,男,30歳,1569
2019,永住者の配偶者等,男,30歳,457
2019,定住者,男,30歳,2110
2019,特別永住者,男,30歳,1455
2019,教授,女,30歳,129
2019,芸術,女,30歳,8
2019,宗教,女,30歳,31
2019,報道,女,30歳,3
2019,高度専門職1号イ,女,30歳,42
2019,高度専門職1号ロ,女,30歳,472
2019,高度専門職1号ハ,女,30歳,1
2019,高度専門職2号,女,30歳,2
2019,経営・管理,女,30歳,319
2019,法律・会計業務,女,30歳,0
2019,医療,女,30歳,143
2019,研究,女,30歳,41
2019,教育,女,30歳,307
2019,技術・人文知識・国際業務,女,30歳,7600
2019,企業内転勤,女,30歳,286
2019,介護,女,30歳,13
2019,興行,女,30歳,41
2019,技能,女,30歳,54
2019,特定技能1号,女,30歳,0
2019,特定技能2号,女,30歳,0
2019,技能実習1号イ,女,30歳,88
2019,技能実習1号ロ,女,30歳,2305
2019,技能実習2号イ,女,30歳,68
2019,技能実習2号ロ,女,30歳,3372
2019,技能実習3号イ,女,30歳,4
2019,技能実習3号ロ,女,30歳,300
2019,文化活動,女,30歳,61
2019,留学,女,30歳,2956
2019,研修,女,30歳,23
2019,家族滞在,女,30歳,4961
2019,特定活動,女,30歳,1035
2019,永住者,女,30歳,4437
2019,日本人の配偶者等,女,30歳,2927
2019,永住者の配偶者等,女,30歳,723
2019,定住者,女,30歳,2144
2019,特別永住者,女,30歳,1373
2019,教授,男,31歳,289
2019,芸術,男,31歳,12
2019,宗教,男,31歳,35
2019,報道,男,31歳,2
2019,高度専門職1号イ,男,31歳,119
2019,高度専門職1号ロ,男,31歳,537
2019,高度専門職1号ハ,男,31歳,10
2019,高度専門職2号,男,31歳,5
2019,経営・管理,男,31歳,737
2019,法律・会計業務,男,31歳,3
2019,医療,男,31歳,24
2019,研究,男,31歳,80
2019,教育,男,31歳,329
2019,技術・人文知識・国際業務,男,31歳,10547
2019,企業内転勤,男,31歳,755
2019,介護,男,31歳,4
2019,興行,男,31歳,72
2019,技能,男,31歳,1154
2019,特定技能1号,男,31歳,0
2019,特定技能2号,男,31歳,0
2019,技能実習1号イ,男,31歳,207
2019,技能実習1号ロ,男,31歳,3229
2019,技能実習2号イ,男,31歳,183
2019,技能実習2号ロ,男,31歳,4187
2019,技能実習3号イ,男,31歳,17
2019,技能実習3号ロ,男,31歳,504
2019,文化活動,男,31歳,85
2019,留学,男,31歳,2998
2019,研修,男,31歳,49
2019,家族滞在,男,31歳,976
2019,特定活動,男,31歳,1877
2019,永住者,男,31歳,3801
2019,日本人の配偶者等,男,31歳,1669
2019,永住者の配偶者等,男,31歳,471
2019,定住者,男,31歳,2204
2019,特別永住者,男,31歳,1493
2019,教授,女,31歳,190
2019,芸術,女,31歳,10
2019,宗教,女,31歳,46
2019,報道,女,31歳,2
